epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,ot_topk_loss,ot_loss,eta_1,align_loss,sigma,entropy_loss,eta_2,ot_match_loss,epoch_warmup
53,-2.296699741307427,0.000708666506665502,0.005254994420444264,99.81617647058823,85.06082725060827,0.6203402403535431,0.19288444869658528,0.13644775879733703,0.09959579259157181,0.043820610160336775,1.9371148445850086,0.168900249635472,0.9463868737220764,0.00012889431330704074,False
54,-2.3099977409138397,0.0005063541660574093,0.004937540082370534,99.81617647058823,84.47688564476886,0.6236610783971033,0.18309835826649384,0.13029204484294443,0.09954724460840225,0.04178882565568475,1.8402591023557582,0.17570310918723836,0.9448832273483276,0.00012179385735447901,False
55,-2.328433667912203,0.0001690623558474994,0.006184893495896284,99.95404411764706,85.30413625304136,0.6315525926137228,0.16792413285549948,0.13644450157880783,0.09949728846549988,0.042571740991929,1.7482461472379702,0.15338710564024308,0.9433894157409668,0.00012881596921943128,False
56,-2.3211910163655,0.0003973388459144189,0.004844809279722326,99.81617647058823,86.08272506082724,0.6208580423754965,0.16184826063759186,0.12693855122608297,0.09944585710763931,0.03988561932654942,1.6608338398760716,0.147137607283452,0.9419049024581909,0.00011713635981055525,False
57,-2.3134686315760895,0.0005969730992439829,0.0047479482258067415,99.90808823529412,85.1094890510949,0.63142305465839,0.18267880818423102,0.12087315846891965,0.09939360618591309,0.03940692094757276,1.5777921478822678,0.14573225773432674,0.940427839756012,0.0001093811442842707,False
58,-2.285239857785842,0.0011501042171443367,0.006321598501766429,99.81617647058823,84.62287104622871,0.6258053663497245,0.16496669018969817,0.13323377686388352,0.09934248775243759,0.041618742925279284,1.4989025404881544,0.15844542445505366,0.9389604926109314,0.0001239272383185487,False
59,-2.330199550179874,0.0003359651895928383,0.00601728172863231,99.77022058823529,83.84428223844282,0.6227231372701841,0.1440201024798786,0.1238570568316123,0.09929344803094864,0.03822090630145634,1.4239574134637467,0.16788916552768035,0.9375035166740417,0.0001112754171652555,False
60,-2.3354090101578655,0.00027400440990277275,0.005898538757773007,99.86213235294117,83.60097323600974,0.621086065284048,0.1670452150351861,0.12282884734518387,0.09923996031284332,0.0391142065910732,1.3527595427905592,0.1475681500399814,0.9360553622245789,0.00010946852939121206,False
61,-2.3062311130411484,0.0009082567778210325,0.006126323167015524,99.90808823529412,84.5742092457421,0.618523362208455,0.15765138496370876,0.11764035417753108,0.09918579459190369,0.03734683869954418,1.285121565651031,0.13551978766918182,0.9346168041229248,0.0001083614633363836,False
62,-2.322871348437141,0.0006342837116469181,0.0058246395167182476,99.81617647058823,84.62287104622871,0.6093512380402134,0.15528934098341884,0.11476036818588481,0.09913383424282074,0.036507141721599246,1.2208654873684797,0.13044358658439972,0.93318772315979,0.0001051654142108472,False
63,-2.3078974275028004,0.0009615425056929726,0.006064590285806095,99.86213235294117,83.30900243309003,0.6261575603291604,0.16571814610677607,0.1139827475828283,0.09908059239387512,0.03683368412449079,1.1598222130000555,0.131333725855631,0.9317682981491089,0.00010417994952363456,False
64,-2.31149429433486,0.0009096217182586235,0.007452579105601591,99.81617647058823,83.06569343065694,0.6111393668686893,0.13635425138122895,0.11736222312730901,0.0990288257598877,0.03621088220354389,1.1018311023500529,0.15879265525761774,0.9303596019744873,0.0001052276959800271,False
65,-2.3376636505126953,0.0004538051012011291,0.007717542788561653,99.86213235294117,82.9683698296837,0.6069220612339009,0.13811718716340907,0.11078678115325816,0.09897580742835999,0.03465034725034938,1.04673954723255,0.1434650561388801,0.928963840007782,9.558485223404954e-05,False
66,-2.338748840724721,0.0004608563139808051,0.0072904614841236785,99.90808823529412,84.28223844282239,0.6122373332347594,0.14039310418507633,0.1190630622646388,0.0989200621843338,0.036841041682397616,0.9944025698709225,0.12919932560009115,0.927575409412384,0.00011124255508869229,False
67,-2.3500626367681168,0.0002452381277581641,0.009417267406688017,99.90808823529412,84.62287104622871,0.6090350936344208,0.135623899891096,0.12476524885962992,0.09886399656534195,0.03803493553663001,0.9446824413773763,0.12420242104460211,0.9261996746063232,0.00012485529056421537,False
68,-2.3651098924524643,5.736333643239157e-05,0.00704539698712966,100.0,84.72019464720195,0.628557460353712,0.12235632494968526,0.11167968458989087,0.09880582243204117,0.034088496337918675,0.8974483193085075,0.12202803439953748,0.9248332977294922,0.00010151807766626863,False
69,-2.3563677423140583,0.0001738156523074127,0.010635144570294549,99.86213235294117,85.45012165450122,0.625453271087433,0.18742927602108786,0.12369148038765963,0.09874637424945831,0.04036541535135578,0.852575903343082,0.10110856472131084,0.9234774112701416,0.00014216311854611645,False
70,-2.3599078094258026,0.00020990484731154378,0.00802582677672891,99.90808823529412,84.91484184914842,0.6205094867116044,0.16875274786177805,0.11149541507748996,0.09868669509887695,0.03636656482430065,0.809947108175928,0.10987375457497205,0.9221345782279968,0.00011014736553667771,False
71,-2.3282253111110016,0.0009070527590157487,0.006955004790249993,99.81617647058823,83.40632603406326,0.6176278415409681,0.13816607655847774,0.10326640088768567,0.09862758219242096,0.03277077975080294,0.7694497527671316,0.12539749811677373,0.9207987189292908,9.175099309205132e-05,False
72,-2.3062058757333195,0.0013718758653085922,0.007910316481309779,99.90808823529412,84.28223844282239,0.6340540119946656,0.11943990298930336,0.10557484845904742,0.09857172518968582,0.03241641666082775,0.7309772651287749,0.10907343249110614,0.9194728136062622,0.00010141816892428324,False
73,-2.1654031837687775,0.00412806612796564,0.008209261824102962,99.81617647058823,84.18491484184915,0.6216443279894994,0.13168865091660442,0.10693939556093777,0.09852048009634018,0.03337086474194246,0.6944284018723361,0.11238376620937796,0.9181584119796753,0.00010316668639836066,False
74,-2.374692902845495,0.00011740234056640689,0.0077553023310268625,100.0,83.84428223844282,0.6265306775023106,0.1346086298718172,0.10069359400693108,0.09848088771104813,0.031950230436290014,0.6597069817787193,0.11871837736929164,0.9168553352355957,9.280098781934666e-05,False
75,-2.3506147651111378,0.0005985428444867413,0.009404280606438132,99.77022058823529,83.30900243309003,0.6231466569603067,0.1107493231401724,0.1056633035049719,0.09842408448457718,0.032002840958097405,0.6267216326897833,0.12604357346015818,0.9155636429786682,9.9097984168432e-05,False
76,-2.3141009947832893,0.0013352751577111336,0.01070200520403245,99.72426470588235,82.87104622871047,0.630462032888825,0.11727462621296153,0.10296790827723111,0.09836780279874802,0.03165189790375093,0.5953855510552941,0.11545047251617208,0.9142863154411316,9.237837708924952e-05,False
77,-2.292779522783616,0.0017476180452149492,0.012176958953633028,99.86213235294117,85.79075425790754,0.6421617265520191,0.12145615982658722,0.110423442633713,0.09831718355417252,0.0337335776318522,0.5656162735025293,0.11209823804743149,0.9130192995071411,0.00010981760415769018,False
78,-2.3703275989083683,0.00028064107808698765,0.011576287886675666,99.90808823529412,87.44525547445255,0.6475764807706286,0.11964165287859299,0.11564900200156604,0.09826208651065826,0.03495381958782673,0.5373354598274028,0.10846324308830149,0.9117655754089355,0.00011897272034890622,False
79,-2.3565625373054955,0.0006102404360236131,0.010146004312178668,99.81617647058823,85.69343065693431,0.6165932895297792,0.13541858774774215,0.10782262726741679,0.09820262342691422,0.03378142493174357,0.5104686868360326,0.1108019851586398,0.9105207324028015,0.00010967703693655923,False
80,-2.346459984779358,0.000808428342853564,0.011835883645450367,99.90808823529412,85.15815085158151,0.6394071112768757,0.15902737659566543,0.10928231433910482,0.09814382344484329,0.03533291871495107,0.48494525249423104,0.10697135723689023,0.9092867970466614,0.00012194251009050811,False
81,-2.352384700494654,0.0007731496268995804,0.01094016432762146,99.86213235294117,84.42822384428224,0.6184722579217974,0.14344931130900102,0.09944868000114665,0.09808716922998428,0.03208550372544457,0.4606979898695195,0.10461591192356803,0.9080653190612793,0.00010173552757752237,False
82,-2.371838660801158,0.0003886448010448743,0.013061316574321073,99.95404411764706,84.67153284671532,0.6347434684984478,0.15604369254673228,0.10603527768569834,0.09802865236997604,0.034370818120591784,0.43766309037604345,0.10319319553673267,0.9068559408187866,0.0001196258635900449,False
83,-2.378616543377147,0.0003795228844463803,0.00951725069214316,99.90808823529412,84.62287104622871,0.6258379143569377,0.12242412567138672,0.09434746424941455,0.09796855598688126,0.02975319939501145,0.41577993585724127,0.10579774791703504,0.9056572914123535,9.025418458965279e-05,False
84,-2.38109193128698,0.00033035841174216114,0.011055145193548763,99.86213235294117,83.16301703163018,0.6221233940727373,0.13959497081882813,0.09723459929227829,0.09790836274623871,0.0313319903524483,0.39499093906437915,0.11859566192416583,0.9044689536094666,8.718409063636928e-05,False
85,-2.213224831749411,0.0035758651960724605,0.012497326906989603,99.86213235294117,83.64963503649635,0.6220996237954602,0.1038490128429497,0.1001285936902551,0.09784987568855286,0.03027306924409726,0.3752413921111602,0.11449362951166489,0.9032933115959167,9.694046478697975e-05,False
86,-2.3708507664063396,0.0006339198018716107,0.010557639248230877,99.95404411764706,85.54744525547446,0.6348491486389268,0.12046786923618878,0.09013104351127849,0.09780770540237427,0.028600191697478294,0.3564793225056022,0.10324024672017378,0.9021285772323608,8.807488612707376e-05,False
87,-2.2173537769738365,0.0035605180321922223,0.011310416109421673,99.86213235294117,84.5742092457421,0.5930509362574453,0.14114939465242274,0.09936581727336435,0.09776182472705841,0.03194938216577558,0.33865535638032207,0.10415474413072362,0.9009751677513123,0.00010091630225788857,False
88,-2.389234051984899,0.00034203935139403793,0.010836259407155654,99.86213235294117,84.72019464720195,0.6323462688610113,0.1301780904040617,0.09037074841120664,0.09771247208118439,0.029146945870974484,0.3217225885613059,0.09628608516033958,0.8998335599899292,9.070842668948257e-05,False
89,-2.205751755658318,0.0038948601451756853,0.010895831619991976,99.90808823529412,84.96350364963503,0.6200007816987222,0.10885436109760228,0.08687679294277639,0.0976591631770134,0.027203273904674193,0.3056364591332406,0.09395896468092413,0.8987032771110535,8.271569330484935e-05,False
90,-2.4047396603752587,0.0001254193418109186,0.010608879082343158,99.90808823529412,84.330900243309,0.6154324877840881,0.1384624150746009,0.08528426421039245,0.09761358052492142,0.02828796032597037,0.2903546361765786,0.0907489661784733,0.8975837230682373,8.754663341439001e-05,False
91,-2.402627369936775,0.00017417718236642672,0.01130446616341086,99.95404411764706,84.5742092457421,0.620512553120941,0.14091800766832688,0.09219651932225507,0.0975552350282669,0.03014537297627505,0.27583690436774966,0.08870744223103803,0.8964762091636658,0.0001006856000458356,False
92,-2.407202538322,9.291629895441849e-05,0.013449952006340027,99.95404411764706,84.5742092457421,0.6205657722683812,0.11412961956332712,0.09644804938751109,0.09749405831098557,0.02987031967324369,0.26204505914936216,0.10417980700731277,0.8953829407691956,0.0001036529457076754,False
93,-2.4010539335363053,0.000261470607184452,0.013335142503766453,99.95404411764706,83.99026763990268,0.6310835104148165,0.10838057385647998,0.09192848862970576,0.09743332117795944,0.028446123003959656,0.24894280619189402,0.09793950354351717,0.8943032026290894,8.994326173492214e-05,False
94,-2.411121087915757,0.00015477386865407372,0.011652262771830839,99.90808823529412,84.37956204379562,0.6292733603969566,0.09143997597343781,0.08310175336459104,0.09737280011177063,0.02538997504641028,0.23649566588229934,0.09421296242405386,0.8932348489761353,8.50753475627725e-05,False
95,-2.4142364894642547,0.00013495799352955038,0.011071902864119586,99.95404411764706,84.13625304136254,0.6247773116718872,0.11058500715914894,0.08062143010251663,0.09731162339448929,0.02572331774760695,0.22467088258818435,0.08985443763873156,0.8921768665313721,7.742066522683565e-05,False
96,-2.410830189200009,0.00020022532130363236,0.011962637305259705,99.95404411764706,84.13625304136254,0.6234190228131916,0.12592666092164376,0.0864950549953124,0.09725085645914078,0.027967102496939546,0.2134373384587751,0.09262015407576281,0.8911304473876953,9.401141420205343e-05,False
97,-2.4102300335379208,0.00019692123990634012,0.013589695972554824,99.90808823529412,84.18491484184915,0.622318262192188,0.1566349590087638,0.0939494524808491,0.09719084948301315,0.03137603818493731,0.20276547153583635,0.08280590581981574,0.8900966048240662,0.00011385449162095457,False
98,-2.417768113753375,0.00015203980950004466,0.012414014953024247,99.95404411764706,83.74695863746959,0.6366622996519407,0.0844192454481826,0.08466793596744537,0.09712999314069748,0.02542784930590321,0.1926271979590445,0.0976375974714756,0.8890766501426697,7.980633766719085e-05,False
99,-2.324593515957103,0.0019464663775031167,0.012178699759876026,99.86213235294117,84.62287104622871,0.6317600276678387,0.09615160524845123,0.0816960549529861,0.0970708429813385,0.025273145012119237,0.1829958380610923,0.09398277585997301,0.8880674242973328,8.310235074639102e-05,False
100,-2.42042436319239,0.00012002898174380468,0.01419972233912524,99.95404411764706,85.35279805352798,0.6270857518679397,0.1442742542747189,0.08452502243659075,0.0970199853181839,0.02839088100282585,0.17384604615803767,0.08884227297761861,0.8870716691017151,9.182537221075858e-05,False
101,-2.4292178434484146,1.4326631862652849e-05,0.012368579121196972,100.0,84.62287104622871,0.6250659437273178,0.11032078984905691,0.08996199400109403,0.09696094691753387,0.02805725627524011,0.1651537438501358,0.07979608721592847,0.8860865235328674,0.00010143700595054885,False
102,-2.425993596806246,0.000113839788291577,0.013046137988567352,99.95404411764706,84.0389294403893,0.6250547085296645,0.09569564417881124,0.08640132954015452,0.09690074622631073,0.026432207402061012,0.15689605665762899,0.0802923585562145,0.8851132392883301,9.418569607078098e-05,False
103,-2.4174125054303337,0.0003307474292254857,0.012242394335129681,99.90808823529412,84.18491484184915,0.6372835910593347,0.10079922483247869,0.0795608397354098,0.0968414843082428,0.024970410720390433,0.14905125382474754,0.07773246396990384,0.8841524720191956,8.047890557517188e-05,False
104,-2.2437423432574555,0.003578882963605632,0.013453427483053768,99.90808823529412,84.52554744525547,0.622766991098543,0.11937742570743841,0.08434945498319234,0.09678536653518677,0.027100338764926967,0.14159869113351015,0.0830148289747098,0.8832042813301086,8.82073947971495e-05,False
105,-2.432794486775118,6.591473397279783e-05,0.012314728077720194,99.95404411764706,83.84428223844282,0.6248631142248163,0.1339714472346446,0.08581905702457708,0.09674397855997086,0.028196787242503726,0.13451875657683462,0.0907446785884745,0.8822677135467529,8.690107022309402e-05,False
106,-2.4336272407980526,9.621274487786275e-05,0.011825512437259449,100.0,83.5036496350365,0.625148975245687,0.13668115875300238,0.0811471573131926,0.09668834507465363,0.027163765776683304,0.1277928187479929,0.08728551163392909,0.881342351436615,8.583652422256658e-05,False
107,-2.4385941309087418,4.005972682401026e-05,0.01240575488875894,100.0,84.47688564476886,0.6236513733892464,0.11598792102407007,0.08085383781615425,0.09663072228431702,0.026055482270963052,0.12140317781059325,0.0787642929045593,0.8804293870925903,8.525349938495578e-05,False
108,-2.4296664069680607,0.0002718839269336366,0.011684291064739227,99.95404411764706,83.99026763990268,0.6230207751186252,0.10232872954186271,0.07247012963189799,0.09657296538352966,0.023268333800575313,0.11533301892006356,0.07724416299777873,0.8795285820960999,6.872959270635071e-05,False
109,-2.4460918342365936,1.3963069393947294e-05,0.011041941011653227,100.0,84.330900243309,0.6249929281059963,0.10459211402956177,0.0675154166186557,0.09651640802621841,0.02213941656929605,0.10956636797406039,0.07588127912843928,0.8786397576332092,6.191342254169285e-05,False
110,-2.3857457707909977,0.0011557266824795802,0.012006290695246528,99.95404411764706,83.94160583941606,0.6274213054293944,0.06744724972283139,0.07356281293665662,0.09645993262529373,0.021797378766624367,0.10408804957535737,0.08189989144311231,0.877763032913208,6.862623879843501e-05,False
111,-2.444100351894603,7.518425985608701e-05,0.011954320265966304,99.95404411764706,84.18491484184915,0.6317338163566125,0.11711620210724719,0.0747569446616313,0.0964084044098854,0.024580837172620437,0.1,0.07551464832880918,0.8768987059593201,7.158197031993255e-05,False
112,-2.4447576438679413,4.943228217137082e-05,0.012518781949492061,100.0,84.72019464720195,0.6298260149130074,0.1259534409379258,0.0884218152393313,0.09635309129953384,0.028454955995959395,0.1,0.07268857254701502,0.8760471940040588,0.00010365910138181575,False
113,-2.4475131736082187,5.9023844309368704e-05,0.01236191567252664,99.95404411764706,85.1094890510949,0.6260070859923087,0.09220511970274589,0.08073092799852877,0.09629729390144348,0.024839180138181236,0.1,0.08074811342007973,0.8752084970474243,9.238487580339151e-05,False
114,-2.4499903145958397,2.606011664471118e-05,0.011452281738028806,100.0,84.5742092457421,0.6235032215449245,0.14860637376413627,0.0824287825209253,0.09624147415161133,0.028089530437308198,0.1,0.0699386022546712,0.8743813633918762,0.0001040323312575792,False
115,-2.190048834856819,0.004906086045058842,0.011039122062570909,99.77022058823529,84.5742092457421,0.6257417923748935,0.11454576100496684,0.0729580175350694,0.096188984811306,0.02400544926743297,0.1,0.07189602711621453,0.8735659122467041,7.731312935528181e-05,False
116,-2.4568921818452725,2.219567664784496e-05,0.01125828834141002,100.0,84.08759124087591,0.6295626931030206,0.07779231974307228,0.06562925415004,0.09615706652402878,0.020329464774797943,0.1,0.07630554367514218,0.8727624416351318,6.507032701526495e-05,False
117,-2.433713842840756,0.00044555158191381935,0.011729358750231126,99.77022058823529,83.69829683698296,0.6282912735150404,0.0940970629453659,0.07233190536499023,0.09610733389854431,0.022826824556378758,0.1,0.07887097009841133,0.8719714283943176,7.799027020262335e-05,False
118,-2.4486680030822754,0.00019740167316312555,0.011824378634200376,99.95404411764706,84.18491484184915,0.6273564564392581,0.06857035703518811,0.07752988093039569,0.09605670720338821,0.02285386747954523,0.1,0.06887035948388717,0.8711925745010376,8.575917640615337e-05,False
