epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.21162107373986924,0.21162107373986924,0.0,53.45960572091225,0.0,,,True
2,0.15084721006098248,0.15084721006098248,0.0,61.30653266331658,0.0,,,True
3,0.13511385804130918,0.13511385804130918,0.0,60.68805566293003,0.0,,,True
4,0.13749387966735022,0.13749387966735022,0.0,62.04097410127561,0.0,,,True
5,0.13439896738245374,0.13439896738245374,0.0,64.24429841515268,0.0,,,True
6,0.1305689322096961,0.1305689322096961,0.0,70.1971395438732,0.0,,,True
7,0.12421410122797602,0.12421410122797602,0.0,68.99884035562428,0.0,,,True
8,0.12389421569449562,0.12389421569449562,0.0,65.86780054116737,0.0,,,True
9,0.1159424168013391,0.1159424168013391,0.0,73.28952454580595,0.0,,,True
10,0.11488259796585355,0.11488259796585355,0.0,66.56358716660225,0.0,,,True
11,0.12101588540133976,0.12101588540133976,0.0,68.26439891766525,0.0,,,True
12,0.11384272078673045,0.11384272078673045,0.0,65.7518361035949,0.0,,,True
13,0.11619644576594942,0.11619644576594942,0.0,70.31310398144569,0.0,,,True
14,0.11666318029165268,0.11666318029165268,0.0,66.988790104368,0.0,,,True
15,0.11311980159509749,0.11311980159509749,0.0,65.98376497873986,0.0,,,True
16,0.10697994505365689,0.10697994505365689,0.0,74.91302667182065,0.0,,,True
17,0.10889160455692382,0.10889160455692382,0.0,70.46772323154232,0.0,,,True
18,0.1079571878626233,0.1079571878626233,0.0,72.90297642056436,0.0,,,True
19,0.11612477011623837,0.11612477011623837,0.0,70.69965210668728,0.0,,,True
20,0.10689209011339006,0.10689209011339006,0.0,70.42906841901817,0.0,,,True
21,0.14169189947492936,0.13056166952147202,0.11130230304072886,70.45036764705883,74.01459854014598,,,False
22,0.13189604264848373,0.12226156978046193,0.0963447242975235,63.005514705882355,58.442822384428226,,,False
23,0.12074438394869075,0.11170852447257322,0.0903586035265642,72.70220588235294,68.02919708029196,,,False
24,0.11179395808893092,0.10433112698442795,0.07462830490925733,74.35661764705883,65.15815085158151,,,False
25,0.12081216319518931,0.11292724749621223,0.07884915436015409,73.16176470588235,64.8661800486618,,,False
26,0.11807472039671506,0.11085365318200167,0.07221067740636714,70.54227941176471,62.33576642335766,,,False
27,0.11578249449239057,0.1087619820061852,0.07020513099782608,68.97977941176471,60.24330900243309,,,False
28,0.11168010532855988,0.1056555623517317,0.06024542100289289,71.96691176470588,59.4647201946472,,,False
29,0.10298494600197848,0.09722930324428222,0.05755642056465149,74.17279411764706,59.318734793187346,,,False
30,0.09655491613289889,0.09171996572438408,0.04834950846784255,71.04779411764706,48.564476885644766,,,False
31,0.09981665387749672,0.09492614470860537,0.04890509037410512,68.93382352941177,48.85644768856448,,,False
32,0.09911577535026214,0.09415902482236133,0.04956750396419974,72.15073529411765,50.462287104622874,,,False
33,0.09638690378736048,0.09178991747253082,0.04596987191368552,74.35661764705883,58.24817518248175,,,False
34,0.10108545992304296,0.09705216788193759,0.040332925670287186,71.13970588235294,52.846715328467155,,,False
35,0.08990072721944135,0.08575149472145473,0.041492331553907955,68.88786764705883,52.7007299270073,,,False
36,0.09635061507715899,0.09226815314853892,0.040824621039278364,74.5404411764706,58.19951338199513,,,False
37,0.09577945488340714,0.09162190950968686,0.04157545373720281,71.875,55.62043795620438,,,False
38,0.0922121830722865,0.08826802802436493,0.03944154697306016,74.81617647058823,56.69099756690998,,,False
39,0.091936316122027,0.08850025122656542,0.034360653337310344,75.4595588235294,54.93917274939173,,,False
40,0.08777449849773855,0.08382407532018774,0.039504226516274846,74.5404411764706,53.86861313868613,,,False
41,0.09981723918634303,0.09590883333893384,0.03908404532600852,72.3345588235294,49.92700729927007,,,False
42,0.09631095651318045,0.09206588763524504,0.04245068658800686,75.64338235294117,58.05352798053528,,,False
43,0.08874660292092491,0.08498758844592992,0.03759014781783609,74.72426470588235,53.18734793187348,,,False
44,0.08359040056957918,0.08029298374758047,0.03297417391748989,76.60845588235294,53.284671532846716,,,False
45,0.08653843578170328,0.08287152626058635,0.036669095649438745,74.08088235294117,50.802919708029194,,,False
