epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,entropy_loss,eta_2,sigma,eta_1,align_loss,epoch_warmup
20,-2.2741579019106353,0.0012281461631101383,0.0029898964441739595,99.42307692307692,80.7785888077859,0.5319735008682215,0.22897882323998672,0.9246498942375183,0.01,0.10107877850532532,0.05181807110515924,False
21,-2.2782712390789617,0.001306690351527952,0.002969085253201998,99.8076923076923,81.26520681265207,0.5439533214025499,0.2081563759308595,0.9186418652534485,0.01,0.10098209232091904,0.05136234301787156,False
22,-2.3306150894898634,0.00041483224507907413,0.002706657923184908,99.85576923076923,81.41119221411192,0.5320976196519749,0.19539076468119254,0.912675142288208,0.01,0.10086724162101746,0.04986155302478717,False
23,-2.2567940840354335,0.002089868466247516,0.002836719843057486,99.61538461538461,80.38929440389295,0.5399528103767884,0.18046174427637687,0.9067513942718506,0.01,0.10076828300952911,0.048203348483030616,False
24,-2.3269103930546686,0.0008396858843534224,0.00262147646683913,99.5673076923077,80.19464720194647,0.5294506617262046,0.1785778820514679,0.9008664488792419,0.01,0.10064531862735748,0.04626305137689297,False
25,-2.313322589947627,0.0012635386128854757,0.002791124123793382,99.51923076923077,79.4647201946472,0.5503079847404526,0.17477359152757205,0.8950227499008179,0.01,0.1005232110619545,0.04670320531496635,False
26,-2.35605902671814,0.0005755184948550497,0.002773838776808519,99.85576923076923,80.82725060827251,0.5481680163096092,0.14533636913849757,0.8892207145690918,0.01,0.1003827229142189,0.04582948423922062,False
27,-2.328768420219421,0.0013430209514710284,0.002239258472736065,99.47115384615384,80.72992700729927,0.5191226082308354,0.142112291432344,0.883452296257019,0.01,0.10024775564670563,0.040519319818570064,False
28,-2.2788473807848417,0.0024605067352749845,0.0027596675432645357,99.61538461538461,80.7785888077859,0.5453689827593476,0.15064816979261544,0.8777264356613159,0.01,0.10012412071228027,0.04321577944434606,False
29,-2.2951746628834653,0.0023134921763808226,0.002402326693901649,99.51923076923077,80.7785888077859,0.5453989356480449,0.13845044993437253,0.8720384240150452,0.01,0.10000016540288925,0.041010482150774734,False
30,-1.95751824929164,0.009198896804427101,0.0025012777401850774,99.5673076923077,79.65936739659368,0.549791111529097,0.14175356592123325,0.8663888573646545,0.01,0.09991801530122757,0.04111868644563051,False
31,-2.4016903932277973,0.0004702780908080338,0.0028207824780390814,99.90384615384616,79.02676399026764,0.5377331406107232,0.15430585180337614,0.8607792854309082,0.01,0.0998396947979927,0.03973691583825992,False
32,-2.204225221964029,0.004589329234688605,0.00221936427629911,99.61538461538461,80.92457420924575,0.5423136462444739,0.12289775644357388,0.8552016019821167,0.01,0.09968703240156174,0.03813943163706706,False
33,-2.3593397213862493,0.0015919781704320385,0.0029579731134267953,99.71153846153847,78.29683698296837,0.5219365733557071,0.14438849664651432,0.8496661186218262,0.01,0.09959859400987625,0.042335097233836466,False
34,-2.3332666712311596,0.0023000962662618027,0.0027644120729886567,99.61538461538461,79.80535279805353,0.5448419399785637,0.12256148990530234,0.8441689014434814,0.01,0.09944649785757065,0.03940541924765477,False
35,-2.3065407771330615,0.0030221046168516243,0.0021529839589045597,99.66346153846153,80.92457420924575,0.5304177960100603,0.12729928951997024,0.8387027382850647,0.01,0.0993165522813797,0.035509017998209366,False
36,-2.4400576499792246,0.0004938981450502175,0.0025235726283146785,99.90384615384616,80.97323600973236,0.5319610685177721,0.1224521581370097,0.8332744836807251,0.01,0.09913354367017746,0.04004597993424305,False
37,-2.453838359392606,0.00041096527353014033,0.002497521730569693,99.8076923076923,79.4647201946472,0.5280384624644464,0.126310644699977,0.8278828859329224,0.01,0.09892916679382324,0.037484622975954646,False
38,-2.441975034200228,0.0008801461071805341,0.0018680187372060923,99.90384615384616,80.19464720194647,0.5506278070261302,0.1060520963026927,0.8225225210189819,0.01,0.0987291932106018,0.031725548408352414,False
39,-2.487751968090351,9.86841109482183e-05,0.002358523698953482,100.0,80.87591240875912,0.5463246366853647,0.11188527127871147,0.8172008395195007,0.01,0.0985153391957283,0.03632768527246438,False
40,-2.4896630103771504,0.0002622130861991077,0.002255111474257249,99.90384615384616,82.38442822384428,0.5644598501277804,0.10279716814939792,0.8119142651557922,0.01,0.09828943759202957,0.03355017891870095,False
41,-2.4843943962684043,0.0005056126923198243,0.0026024524982158955,99.90384615384616,82.14111922141119,0.5749454692736464,0.08923631350581462,0.8066644668579102,0.01,0.09806399047374725,0.03625764229263251,False
42,-2.3438646499927227,0.0033874480215902287,0.002423120461977445,99.75961538461539,81.11922141119221,0.5300745389320042,0.100810389736524,0.801450252532959,0.01,0.09789236634969711,0.03360654661575189,False
43,-2.3683839871333197,0.0030873652165792666,0.0022321013303903433,99.66346153846153,80.2433090024331,0.5570152483031162,0.10493172023158807,0.7962679266929626,0.01,0.09769930690526962,0.031076322495937347,False
44,-2.3080817149235653,0.00434636444621968,0.0024893540602463943,99.71153846153847,81.26520681265207,0.5362208351030252,0.1046026906141868,0.7911210060119629,0.01,0.09761200100183487,0.03428563659007733,False
45,-2.491094264617333,0.0009920468950553548,0.002674727256481464,99.61538461538461,81.0705596107056,0.5469247442974251,0.0947022484185604,0.7860100865364075,0.01,0.09739518165588379,0.036013428981487565,False
46,-2.5411641047551083,0.0002591436950144299,0.001958154715024508,99.90384615384616,80.87591240875912,0.5567023587081582,0.08876910450366828,0.7809265851974487,0.01,0.0971529632806778,0.031863302938066995,False
47,-2.510089529477633,0.0009748786336742271,0.002581945749429556,99.71153846153847,79.36739659367396,0.5495439964212093,0.09694355766360577,0.775881826877594,0.01,0.09691885858774185,0.03439634342033129,False
48,-2.5365687425319967,0.0006674185940007887,0.0024037517034090484,99.66346153846153,80.87591240875912,0.5631570600186748,0.10016370415687562,0.7708699703216553,0.01,0.09666825830936432,0.03175016787762825,False
49,-2.429001723573758,0.0028757940046274435,0.001857129427102896,99.71153846153847,81.41119221411192,0.5452693190310802,0.09200548753142357,0.7658860087394714,0.01,0.0964769795536995,0.02854710235618628,False
50,-2.4518871866739715,0.00259214070814507,0.0019399092747614934,99.85576923076923,80.2919708029197,0.5639492035746366,0.09174236552073406,0.7609343528747559,0.01,0.09628831595182419,0.028858587632958704,False
51,-2.2821729626506566,0.0057939601983880845,0.00263135524896475,99.75961538461539,80.43795620437956,0.520561082924139,0.10565044295329314,0.7560210824012756,0.01,0.09617401659488678,0.03560871537774801,False
52,-2.589643463721642,0.0003155266923164582,0.002283163254077618,99.85576923076923,79.4647201946472,0.5297496332204527,0.09775306032254145,0.7511383891105652,0.01,0.09592975676059723,0.029909548249382238,False
53,-2.178477024115049,0.008048900872579427,0.0018807567082918606,99.66346153846153,80.0,0.5289447356106294,0.0915185682189006,0.7462835907936096,0.01,0.09583817422389984,0.027919215708971025,False
54,-2.6072947098658634,0.0002863863675038658,0.0023768003170306865,100.0,79.41605839416059,0.5540266028831642,0.09677317277170144,0.7414649724960327,0.01,0.09565573185682297,0.02930664143596704,False
55,-2.5117372549497166,0.002185628501495638,0.0022812155576852652,99.90384615384616,81.21654501216545,0.5607234320345494,0.08245050067511889,0.7366766929626465,0.01,0.09546451270580292,0.030325787958617394,False
56,-2.5738143810859095,0.001223156902632529,0.002120974430671105,99.8076923076923,81.50851581508516,0.5489853458949784,0.0765693598641799,0.7319208383560181,0.01,0.09523345530033112,0.028806376442886316,False
57,-2.628521735851581,0.00041729570525038417,0.001682761082282433,99.85576923076923,80.5352798053528,0.5480170710252855,0.07236115302030857,0.7271912693977356,0.01,0.09498189389705658,0.026700924680783198,False
58,-2.648219735805805,0.00017954933722565786,0.002195409628061148,99.90384615384616,80.82725060827251,0.5494694340514775,0.07756463581552872,0.722496747970581,0.01,0.09471557289361954,0.03070885782631544,False
59,-2.651360667668856,0.0003085314324639381,0.002069223844088041,99.95192307692308,80.7785888077859,0.5515754711111783,0.07033992530061649,0.7178338766098022,0.01,0.09444279223680496,0.02904462616604108,False
60,-2.661741069646982,0.0003140066754508047,0.001866299372452956,99.95192307692308,79.80535279805353,0.5423927784039293,0.07683446542001687,0.7131990194320679,0.01,0.09416017681360245,0.026329695533674497,False
61,-2.6730616587858935,0.00028500692360749097,0.0018405556678771974,99.95192307692308,79.36739659367396,0.5534279556857595,0.07831667446746277,0.7085932493209839,0.01,0.09387834370136261,0.0256723149607961,False
62,-2.658551445374122,0.0006737906258901608,0.002281630039215088,99.8076923076923,80.48661800486617,0.5287164568424633,0.06802332322471417,0.7040219306945801,0.01,0.09359744191169739,0.028722971233610922,False
63,-2.550815823444953,0.0027466592117088105,0.0019085352237407979,99.66346153846153,79.95133819951339,0.5581629107428118,0.07217967897080459,0.6994785666465759,0.01,0.09338762611150742,0.02541337934537576,False
64,-2.683733422939594,0.0005682415942338264,0.0019718518623938926,99.8076923076923,80.58394160583941,0.5446983380252407,0.07609217496445546,0.69496089220047,0.01,0.09309278428554535,0.026286346579973516,False
65,-2.5030274116075955,0.0038317930799419576,0.0020613624499394344,99.85576923076923,79.80535279805353,0.5356855699333251,0.07296228618002855,0.690476655960083,0.01,0.09289627522230148,0.027909910994080397,False
66,-2.56462747500493,0.002916571603366691,0.0020336334521953874,99.8076923076923,80.5352798053528,0.5518145830854068,0.08099168129265308,0.6860219836235046,0.01,0.09270539879798889,0.02582822049466463,False
67,-2.734111587817852,0.00017063367866679066,0.0017223642422602727,99.90384615384616,79.80535279805353,0.5272775289560486,0.0772738667491537,0.6815943717956543,0.01,0.09243521094322205,0.024427711118299226,False
68,-2.581125884789687,0.002874762148050864,0.002484853451068585,99.42307692307692,79.31873479318735,0.5437221664415609,0.0859617131547286,0.6771990060806274,0.01,0.09223520755767822,0.029443259150362933,False
69,-2.7189062375288744,0.0007177238517119925,0.001978618365067702,99.75961538461539,81.41119221411192,0.5473892923721247,0.07882095151222669,0.672831118106842,0.01,0.09195497632026672,0.025858471614237016,False
70,-2.755113979486319,0.0002761354310742229,0.0017176224635197567,100.0,80.7785888077859,0.5274002205057727,0.07700069277332379,0.6684897541999817,0.01,0.09164566546678543,0.02522651216445061,False
71,-2.7733011429126444,0.00011507789836869073,0.002161852213052603,99.95192307692308,78.78345498783455,0.5327202926267737,0.0761133710638835,0.6641795635223389,0.01,0.09132520854473114,0.026647553048454797,False
72,-2.7872643324045034,7.289202449705101e-05,0.0018552294144263634,99.95192307692308,78.63746958637469,0.5281900241080301,0.07496829242087327,0.6598950028419495,0.01,0.09099675714969635,0.024434274915032663,False
73,-2.726247400503892,0.0012524676042444773,0.001897733945112962,99.71153846153847,80.2433090024331,0.5364356811198626,0.06632190037232179,0.6556400656700134,0.01,0.09069642424583435,0.023475238136374033,False
74,-2.5013718164884127,0.00506849915962022,0.0018890949395986704,99.8076923076923,80.2433090024331,0.5542903509296329,0.06346818764622394,0.6514102220535278,0.01,0.09048076719045639,0.02525130219470996,False
75,-2.786752566924462,0.00047825192042636806,0.0018477439880371094,99.90384615384616,80.2919708029197,0.5469397480660692,0.07223069386986586,0.6509891748428345,0.01,0.09046170860528946,0.024056525413806623,False
76,-2.8147722977858325,5.853046790753944e-05,0.0015958061585059533,100.0,80.63260340632604,0.5470873738074499,0.07106029660655902,0.6505681276321411,0.01,0.09043022245168686,0.021848393847736028,False
77,-2.8186776124514066,6.842922403307647e-06,0.0015644302734961876,100.0,80.19464720194647,0.5429501543063768,0.06630560383200645,0.6501467227935791,0.01,0.09039799124002457,0.02261760886758566,False
78,-2.817244375669039,2.643401773664887e-05,0.0018262964028578539,100.0,80.09732360097324,0.5429745911358047,0.07007198872474524,0.6497257947921753,0.01,0.0903644859790802,0.02433067706341927,False
79,-2.8203052374032826,2.169585432895907e-06,0.0017176628112792968,100.0,80.2433090024331,0.5405103737649428,0.06410945235536648,0.6493057012557983,0.01,0.09033075720071793,0.023708707438065454,False
80,-2.8225587147932787,1.3684861408172276e-06,0.0015808820724487304,100.0,80.63260340632604,0.5461107269222641,0.06464432353297105,0.6488866209983826,0.01,0.09029576182365417,0.02165166248495762,False
81,-2.8203576821547287,4.7170846198737374e-05,0.0016943977429316594,99.90384615384616,80.68126520681265,0.5418766033762733,0.06532671437240564,0.6484671831130981,0.01,0.09026055037975311,0.02219769537735444,False
82,-2.8245460767012376,7.71157207973571e-06,0.00149917327440702,100.0,80.43795620437956,0.5451361842446902,0.06524461811551681,0.6480480432510376,0.01,0.09022446721792221,0.02120860359416558,False
83,-2.8214041489821216,4.530841124191349e-05,0.0018877322857196515,100.0,80.48661800486617,0.5460339797599568,0.0634889772018561,0.6476301550865173,0.01,0.09018777310848236,0.024107038838645588,False
84,-2.827375334959764,1.8444054165187232e-06,0.001587983278127817,100.0,80.48661800486617,0.5391212172480704,0.06292022946648873,0.6472123861312866,0.01,0.09015030413866043,0.02035292538885887,False
85,-2.8265293047978326,1.0018699888574973e-06,0.0017073906384981595,100.0,80.7785888077859,0.540435397624814,0.06399170154562363,0.6467953324317932,0.01,0.09011214226484299,0.023943730171483296,False
86,-2.8292795511392446,6.84973033133922e-06,0.0014753176615788387,100.0,80.58394160583941,0.541234259532327,0.06292328986410911,0.6463785767555237,0.01,0.09007304906845093,0.02046446275825684,False
87,-2.8292473499591533,2.2643998296400215e-06,0.0016286318118755635,100.0,80.2919708029197,0.5420956254778013,0.05876678517804696,0.6459620594978333,0.01,0.09003359079360962,0.023046480334148956,False
88,-2.8301103885357195,2.8337555783395877e-06,0.0016718121675344613,100.0,80.58394160583941,0.5391857109741572,0.0598866100781239,0.6455458998680115,0.01,0.08999313414096832,0.023275529406964778,False
89,-2.8312766992128813,5.620540405732327e-06,0.0016365766525268555,100.0,80.72992700729927,0.5440187971902802,0.06125125059714684,0.6451305150985718,0.01,0.08995243906974792,0.02281067453038234,False
90,-2.8335688994481014,2.103322008363871e-06,0.0014996932103083685,100.0,80.58394160583941,0.5430616969022112,0.06337604872309245,0.6447145342826843,0.01,0.08991065621376038,0.02110747309544912,False
91,-2.8334213807032658,1.8178939154353748e-06,0.00164185854104849,100.0,80.5352798053528,0.5416681586024447,0.06185716800391674,0.6442989706993103,0.01,0.08986883610486984,0.023371195778823815,False
92,-2.834616782115056,1.8663291629472667e-06,0.0017795159266545222,100.0,80.97323600973236,0.5448437219423055,0.06293929614699804,0.6438837647438049,0.01,0.08982569724321365,0.022828517417208507,False
93,-2.8369113518641544,9.248133469123095e-06,0.0015071566288287824,100.0,80.2919708029197,0.5416096903239814,0.05730524512294393,0.6434665322303772,0.01,0.08978255093097687,0.020454047878201192,False
94,-2.838319444656372,2.0754832424388997e-06,0.0014950403800377478,100.0,80.48661800486617,0.5447630690958354,0.058275595250038004,0.6430519223213196,0.01,0.08973846584558487,0.020773843203026516,False
95,-2.839612029148982,2.7223604318257124e-06,0.0014595857033362755,100.0,80.68126520681265,0.5434754317524267,0.058590510516212536,0.6426368951797485,0.01,0.08969397842884064,0.020457099865262326,False
96,-2.8399383875039907,1.171989338855949e-06,0.0016031164389390211,100.0,80.48661800486617,0.5406515525632517,0.05886210018339066,0.6422218084335327,0.01,0.08964908123016357,0.021918251351095163,False
97,-2.8405032524695764,1.1020416722227713e-06,0.001759484181037316,100.0,80.82725060827251,0.5401442943386656,0.059663009442962135,0.6418071389198303,0.01,0.0896032452583313,0.02268847942065734,False
98,-2.841916036605835,1.1212415985416812e-06,0.001676035844362699,100.0,80.68126520681265,0.5429726096665354,0.058799765516932195,0.6413927674293518,0.01,0.08955743163824081,0.0224065855718576,False
99,-2.84229568701524,1.3081514982232328e-06,0.001883830473973201,100.0,80.58394160583941,0.5422557561504372,0.05567629658258878,0.6409792900085449,0.01,0.0895107090473175,0.02355864500770202,False
100,-2.845442768243643,4.7630256501699585e-06,0.0014600405326256386,100.0,80.92457420924575,0.5428017925995482,0.05964374482058562,0.6405660510063171,0.01,0.08946355432271957,0.02004212371718425,False
101,-2.8409354760096623,6.909476966992127e-05,0.0017180167711698092,99.95192307692308,80.87591240875912,0.5434938216592559,0.054324971354351596,0.6401535272598267,0.01,0.08941646665334702,0.02293190648779273,False
102,-2.84651460647583,2.2287877943050204e-05,0.0013842967840341422,100.0,80.7785888077859,0.5475350013386339,0.05910973993058388,0.6397408246994019,0.01,0.08936896175146103,0.020585360736227954,False
103,-2.8488806027632494,3.174431495622798e-06,0.0015441637772780198,100.0,80.48661800486617,0.5447936669449368,0.05596531294286251,0.6393283605575562,0.01,0.08932049572467804,0.02034427868918731,False
104,-2.849838847380418,2.9805085536106245e-06,0.001628434658050537,100.0,80.48661800486617,0.5463360827247637,0.05680831276740019,0.6389166712760925,0.01,0.08927206695079803,0.020580397761211944,False
105,-2.8512657495645377,1.1215824841820804e-05,0.0014016178938058706,100.0,80.92457420924575,0.5441647356843532,0.05384007503206913,0.6385046243667603,0.01,0.08922284841537476,0.019740818111369244,False
106,-2.8516794754908634,1.2303503362787183e-06,0.0016863712897667517,100.0,80.48661800486617,0.5423809534752047,0.05692769399342629,0.6380929946899414,0.01,0.08917317539453506,0.021741669352811115,False
107,-2.8524553885826696,4.911274600707735e-06,0.0017068184339083159,100.0,80.48661800486617,0.5438617869470649,0.05819133259356022,0.6376820206642151,0.01,0.08912343531847,0.02202464916671698,False
108,-2.8527762413024904,3.2263045208416396e-05,0.0016298880943885216,99.95192307692308,80.58394160583941,0.5438451943888053,0.05431788606712451,0.6372703313827515,0.01,0.08907376974821091,0.020682101195248274,False
109,-2.854209067271306,1.694028114014483e-06,0.0019210476141709547,100.0,80.68126520681265,0.5466955266955268,0.05564406171727639,0.6368598341941833,0.01,0.08902290463447571,0.023307513173383015,False
110,-2.856886438223032,1.674511358893063e-06,0.001612244202540471,100.0,80.48661800486617,0.546314344888188,0.05106837677841003,0.6364485621452332,0.01,0.08897186815738678,0.0213304538709613,False
111,-2.858679811771099,1.255240784064317e-05,0.0013945891306950495,100.0,80.87591240875912,0.5445454585173927,0.053056110212436086,0.6360373497009277,0.01,0.08892086893320084,0.019259590096771716,False
112,-2.8601358817173885,1.0652495927815792e-06,0.0014558847133929913,100.0,80.68126520681265,0.5453387716864978,0.058669501815277796,0.6356260776519775,0.01,0.08886989951133728,0.019859517781207196,False
113,-2.8585025017078105,1.1838180732718447e-06,0.0020419973593491774,100.0,80.63260340632604,0.5474037485176176,0.05537779677945834,0.6352158188819885,0.01,0.0888184905052185,0.024227894068910526,False
114,-2.8630230243389425,6.015945845770323e-06,0.0014082248394305889,100.0,81.31386861313868,0.545516318005658,0.054567326333087224,0.6348046660423279,0.01,0.0887662023305893,0.01863495622976468,False
115,-2.865162801742554,1.198989090589464e-06,0.0013035425773033728,100.0,80.97323600973236,0.5483726686074308,0.05679557969650397,0.634394109249115,0.01,0.08871393650770187,0.01760541692089576,False
116,-2.865671385251559,1.7821024761666139e-06,0.0014366727608900803,100.0,80.72992700729927,0.5496721612707257,0.05361709649173113,0.6339851021766663,0.01,0.08866170793771744,0.018775228324991008,False
117,-2.8672680011162393,5.995090887886625e-06,0.001337573161491981,100.0,80.87591240875912,0.547009785898831,0.052720451068419674,0.6335761547088623,0.01,0.08860950917005539,0.017791394201608805,False
118,-2.850455410663898,0.00028530588153866067,0.0013638909046466534,99.95192307692308,81.02189781021897,0.546564274962691,0.05414666059212043,0.6331676244735718,0.01,0.08855753391981125,0.0181414623816426,False
119,-2.867793028171246,4.437873101906029e-06,0.0016562801141005296,100.0,80.09732360097324,0.5435019622865062,0.05492743801038999,0.6327598094940186,0.01,0.08850656449794769,0.020948878303170205,False
120,-2.8704058427077075,1.723612842432327e-05,0.0012836309579702524,100.0,80.92457420924575,0.5431995042552736,0.05315655250675403,0.6323511004447937,0.01,0.08845310658216476,0.01756823518528388,False
121,-2.8714823429401104,1.3259962276839915e-06,0.0014887497975276066,100.0,80.5352798053528,0.5458656923137981,0.052447544496793015,0.6319429278373718,0.01,0.08839979022741318,0.019456403903090037,False
122,-2.8501573232504036,0.00037222028622692593,0.0012311201829176683,99.95192307692308,81.36253041362531,0.5458854839517683,0.04777700640261173,0.6315340995788574,0.01,0.08834663033485413,0.01791720369544167,False
123,-2.873604187598595,1.2382491214397033e-06,0.001539929096515362,100.0,81.0705596107056,0.5453026930968307,0.04992189513376126,0.631126880645752,0.01,0.08829556405544281,0.020139142978363313,False
124,-2.875979966383714,1.2671891218255602e-06,0.0013374475332406852,100.0,80.58394160583941,0.5488089394714472,0.04944015232702861,0.6307197213172913,0.01,0.08824221789836884,0.018397655237752657,False
125,-2.875851605488704,1.0699861333990796e-05,0.0015644458624032827,100.0,81.02189781021897,0.5517842404846268,0.048827311905244225,0.6303128004074097,0.01,0.08818890154361725,0.019389711850537703,False
126,-2.8782873006967398,2.9108384836991246e-06,0.001382288566002479,100.0,81.11922141119221,0.5484612183807145,0.049694985050994615,0.6299057006835938,0.01,0.08813561499118805,0.01843899397466045,False
127,-2.8798708108755258,9.633928960976862e-07,0.0013255953788757324,100.0,80.7785888077859,0.5495216911143604,0.052223724456360705,0.6294986605644226,0.01,0.08808236569166183,0.018061009959246102,False
128,-2.8804148233853852,1.6596932082139168e-06,0.001503604192000169,100.0,81.16788321167883,0.545188909093476,0.05062853178152671,0.6290923953056335,0.01,0.08802872151136398,0.018995631235436752,False
129,-2.8825420526357797,1.5527310321608377e-06,0.0013855613194979153,100.0,81.26520681265207,0.5473375663931104,0.048369854903565004,0.6286860108375549,0.01,0.0879741758108139,0.01766287424386694,False
130,-2.880823777272151,4.067806556499785e-05,0.0014279420559222883,100.0,81.16788321167883,0.5531126112392312,0.04915918684922732,0.6282799243927002,0.01,0.08792007714509964,0.0184263051702426,False
131,-2.883851231061495,1.1710251427251487e-05,0.0014453933789179876,100.0,81.11922141119221,0.5502992697411632,0.053934950940310956,0.6278747916221619,0.01,0.08786561340093613,0.01839796915077246,False
132,-2.885076482479389,1.20070592306394e-06,0.0016147338427030123,100.0,81.02189781021897,0.5477656510176909,0.04903676570751346,0.6274702548980713,0.01,0.08781120926141739,0.019597501730403075,False
133,-2.8873094155238226,9.598249054494528e-07,0.0013729379727290226,100.0,80.82725060827251,0.5500592606389748,0.05031288528385071,0.6270662546157837,0.01,0.08775679022073746,0.018249152278384338,False
134,-2.887680879006019,8.05727385048053e-06,0.0015353762186490572,100.0,80.68126520681265,0.5516479839810086,0.04898552931845188,0.6266626715660095,0.01,0.08770240843296051,0.018746883909289653,False
135,-2.8881208859957184,2.240605041356694e-05,0.001492921205667349,100.0,81.0705596107056,0.5500750867720943,0.04841366749829971,0.6262589693069458,0.01,0.08764807134866714,0.0186519005908989,False
136,-2.886782701198871,7.22827521581866e-05,0.0013571885915902944,99.95192307692308,80.92457420924575,0.5513878011937852,0.04510687072403156,0.6258547306060791,0.01,0.08759411424398422,0.017827645703577078,False
137,-2.8910528843219465,1.2452461562818283e-06,0.0015454383996816783,100.0,80.58394160583941,0.5475494221213899,0.04993381046403486,0.6254506707191467,0.01,0.08753982931375504,0.020389078815396016,False
138,-2.893300415919377,2.0090694967223042e-06,0.0014905471068162185,100.0,80.7785888077859,0.5464109416454446,0.04861093848370589,0.6250473260879517,0.01,0.08748558163642883,0.01851366963237524,False
139,-2.895293543888972,9.709884560530433e-07,0.0014540828191317045,100.0,80.82725060827251,0.5457391983879122,0.048149186530365394,0.624643862247467,0.01,0.08743136376142502,0.017299735431487745,False
140,-2.896466988783616,1.4031658464201787e-06,0.0013908615479102501,100.0,80.7785888077859,0.5468906684180784,0.049214970893584765,0.6242406368255615,0.01,0.08737719058990479,0.017542198572594387,False
141,-2.896034658872164,1.1258129913717705e-06,0.001697077200962947,100.0,80.72992700729927,0.5472944662887341,0.04957728754514112,0.6241992712020874,0.01,0.08737177401781082,0.019051778481270258,False
142,-2.896861028671265,1.3269180713588906e-06,0.0014286646476158729,100.0,80.97323600973236,0.546623730239976,0.05152410979454334,0.6241580843925476,0.01,0.08736635744571686,0.018239053868903565,False
143,-2.8929146179786094,5.8669163168955354e-05,0.0015752884057851939,99.95192307692308,80.7785888077859,0.5456839633190271,0.04674547402044901,0.6241164207458496,0.01,0.0873609408736229,0.018689704278054147,False
144,-2.8951547475961537,2.459789622518608e-05,0.001529237857231727,99.95192307692308,80.5352798053528,0.5456161665156335,0.04795177318872167,0.6240749955177307,0.01,0.08735553175210953,0.018999739464085837,False
145,-2.89759736427894,1.0282200149638662e-06,0.0015363656557523288,100.0,80.72992700729927,0.5479667770035066,0.05010870514580837,0.6240332722663879,0.01,0.08735010772943497,0.017355246261621896,False
146,-2.8980534920325645,1.7973053276366413e-06,0.0014238311694218563,100.0,80.7785888077859,0.544402151574097,0.0475326417085643,0.6239917278289795,0.01,0.0873446986079216,0.01699122106656432,False
