epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.21162107373986924,0.21162107373986924,0.0,53.45960572091225,0.0,,,True
2,0.15084721006098248,0.15084721006098248,0.0,61.30653266331658,0.0,,,True
3,0.13511385804130918,0.13511385804130918,0.0,60.68805566293003,0.0,,,True
4,0.13749387966735022,0.13749387966735022,0.0,62.04097410127561,0.0,,,True
5,0.13439896738245374,0.13439896738245374,0.0,64.24429841515268,0.0,,,True
6,0.1305689322096961,0.1305689322096961,0.0,70.1971395438732,0.0,,,True
7,0.12421410122797602,0.12421410122797602,0.0,68.99884035562428,0.0,,,True
8,0.12389421569449562,0.12389421569449562,0.0,65.86780054116737,0.0,,,True
9,0.1159424168013391,0.1159424168013391,0.0,73.28952454580595,0.0,,,True
10,0.11488259796585355,0.11488259796585355,0.0,66.56358716660225,0.0,,,True
11,0.12101588540133976,0.12101588540133976,0.0,68.26439891766525,0.0,,,True
12,0.11384272078673045,0.11384272078673045,0.0,65.7518361035949,0.0,,,True
13,0.11619644576594942,0.11619644576594942,0.0,70.31310398144569,0.0,,,True
14,0.11666318029165268,0.11666318029165268,0.0,66.988790104368,0.0,,,True
15,0.11311980159509749,0.11311980159509749,0.0,65.98376497873986,0.0,,,True
16,0.10697994505365689,0.10697994505365689,0.0,74.91302667182065,0.0,,,True
17,0.10889160455692382,0.10889160455692382,0.0,70.46772323154232,0.0,,,True
18,0.1079571878626233,0.1079571878626233,0.0,72.90297642056436,0.0,,,True
19,0.11612477011623837,0.11612477011623837,0.0,70.69965210668728,0.0,,,True
20,0.10689209011339006,0.10689209011339006,0.0,70.42906841901817,0.0,,,True
21,0.13248609444674322,0.13130753881791057,0.011785557329216424,70.35845588235294,73.62530413625304,,,False
22,0.12494123332640704,0.12376261108061846,0.011786225854473956,62.5,60.04866180048662,,,False
23,0.11575310107539682,0.11457452221828349,0.011785791200750014,71.92095588235294,70.02433090024331,,,False
24,0.10690149884013568,0.10572300588383395,0.011784931425662601,76.01102941176471,67.5912408759124,,,False
25,0.1119234627660583,0.11074493781608694,0.011785254046759185,73.85110294117646,67.25060827250608,,,False
26,0.11013526294161291,0.1089567813803168,0.011784820105223096,71.46139705882354,64.42822384428224,,,False
27,0.1049445398590144,0.10376608810004066,0.011784510851344642,70.35845588235294,61.31386861313869,,,False
28,0.10034422795562183,0.09916577838799533,0.011784488170900765,69.94485294117646,59.4647201946472,,,False
29,0.09501526767716688,0.09383681942434872,0.011784469654016635,73.66727941176471,59.70802919708029,,,False
30,0.09556773283025798,0.09438928896013428,0.011784413719878477,71.27757352941177,52.99270072992701,,,False
31,0.09562415037961568,0.09444570716689615,0.011784412788555902,69.62316176470588,52.65206812652068,,,False
32,0.09113954818424057,0.08996110540979049,0.011784405173624264,72.84007352941177,54.40389294403893,,,False
33,0.10543398471439586,0.1042555421590805,0.011784405173624264,74.63235294117646,60.0,,,False
34,0.10511432719581268,0.10393588113434174,0.01178445091799778,65.02757352941177,51.824817518248175,,,False
35,0.09351543841116569,0.09233699607498505,0.011784409118049285,72.10477941176471,54.11192214111922,,,False
36,0.09739627228940234,0.0962178279810092,0.011784429004525436,73.39154411764706,53.04136253041362,,,False
37,0.09554752795135274,0.09436908232815125,0.011784423964426798,70.58823529411765,50.70559610705596,,,False
38,0.0935845859348774,0.09240614272215787,0.01178441010415554,73.25367647058823,50.17031630170316,,,False
39,0.09040277254055529,0.08922432713648852,0.01178442982628065,73.57536764705883,48.02919708029197,,,False
40,0.08947013033663526,0.0882916877813199,0.011784406981485732,73.66727941176471,58.54014598540146,,,False
41,0.094021457083085,0.0928430140895002,0.01178440561189371,72.65625,50.65693430656934,,,False
42,0.08691149095402044,0.08573304401601062,0.011784455574610653,77.84926470588235,58.19951338199513,,,False
43,0.09081942193648394,0.0896409776280908,0.011784415308605222,72.84007352941177,55.42579075425791,,,False
44,0.08005153804140933,0.0788730957052287,0.011784407638889901,76.47058823529412,53.18734793187348,,,False
45,0.07909260471077527,0.07791415952584323,0.011784432675032055,73.1158088235294,47.88321167883212,,,False
