epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,entropy_loss,eta_2,eta_1,align_loss,epoch_warmup
28,-2.292205771001486,0.0020228160743012763,0.025230630544515756,99.85576923076923,84.28223844282239,0.12544679102989342,0.8754376769065857,0.09998073428869247,0.03933753457206946,False
29,-2.277486197765057,0.002496837120074356,0.0235363639318026,99.5673076923077,83.30900243309003,0.12710751581650515,0.8698708415031433,0.09985429048538208,0.038006826776724595,False
30,-2.320998241351201,0.001764847654921963,0.024546269270089956,99.75961538461539,82.28710462287104,0.12225528886685004,0.8643664121627808,0.0997048169374466,0.037773442039122945,False
31,-2.4079038033118616,0.00021803663673786936,0.02319361246549166,99.90384615384616,84.96350364963503,0.10747480570123746,0.8588940501213074,0.09952279925346375,0.0372713830608588,False
32,-2.2810832500457763,0.002931880519151301,0.021268155024601863,99.66346153846153,83.64963503649635,0.1027456993666979,0.8534787893295288,0.0993664339184761,0.034876906613890944,False
33,-2.3848919983093557,0.0010636033190059798,0.020210392200029813,99.85576923076923,82.67639902676399,0.10385364695237233,0.8481011986732483,0.09919217973947525,0.03271715394579447,False
34,-2.418500979130085,0.0004973677850288392,0.023116970520753125,99.8076923076923,82.62773722627738,0.10207849786831782,0.8427962064743042,0.09899967163801193,0.03481196609254067,False
35,-2.4174460117633525,0.0007429011254647942,0.020116538267869216,99.85576923076923,82.7250608272506,0.09674895955966069,0.8375335931777954,0.0987941101193428,0.032259485985224066,False
36,-2.455889030603262,0.00020408814263204862,0.018227885778133685,99.90384615384616,83.45498783454988,0.09405281228514818,0.8323036432266235,0.09857933968305588,0.02962659514294221,False
37,-2.458145044400142,0.0002836213977922433,0.019944097904058603,99.95192307692308,83.40632603406326,0.0839524150467836,0.8271446228027344,0.09835401177406311,0.031402666494250296,False
38,-2.4776358677790715,0.000105783756530214,0.018856299840486968,99.95192307692308,83.74695863746959,0.08781055968541365,0.8220301866531372,0.09811745584011078,0.028900012087363463,False
39,-2.473794614351713,0.0003568563853416042,0.018003277136729313,99.90384615384616,83.74695863746959,0.07821476714542279,0.8169700503349304,0.09787745773792267,0.028903726402383586,False
40,-2.245946110211886,0.0048398139275247255,0.01912661103101877,99.8076923076923,83.74695863746959,0.07669116519391536,0.8119708895683289,0.09776215255260468,0.029794822131785064,False
41,-2.4911811755253717,0.00029424912848368805,0.020300513964432935,99.85576923076923,83.40632603406326,0.08033959498772254,0.807027280330658,0.09753067791461945,0.027859326523657028,False
42,-2.4306284904479982,0.0015854583842090948,0.019919400490247288,99.85576923076923,84.5742092457421,0.08227055565668986,0.8021443486213684,0.09733173996210098,0.02964134830981493,False
43,-2.4774598580140332,0.000922248680836218,0.016844028234481813,99.75961538461539,84.28223844282239,0.07971820490291485,0.7972853183746338,0.09710037708282471,0.026452249847352505,False
44,-2.426047239395288,0.0018872819790340363,0.023411566477555493,99.51923076923077,83.60097323600974,0.08309122243752846,0.7925249338150024,0.09689762443304062,0.03199688504235103,False
45,-2.462581968307495,0.0013691935300927255,0.021885858132289007,99.71153846153847,83.2603406326034,0.07846127782876675,0.7878172993659973,0.09667741507291794,0.031844605362186064,False
46,-2.5201799557759212,0.0005228439062743352,0.018818180836164034,99.75961538461539,83.60097323600974,0.08117300186019677,0.7831314206123352,0.09642785042524338,0.027941883312394986,False
47,-2.008732862655933,0.010079598557676497,0.021568502371127788,99.61538461538461,84.52554744525547,0.07676620067885288,0.7785056829452515,0.09634022414684296,0.031573787259940915,False
48,-2.504796609511742,0.0009977249285922833,0.02216555017691392,99.8076923076923,84.47688564476886,0.08456923712331516,0.7739441990852356,0.09623163193464279,0.02940325726969884,False
49,-2.4318087426515724,0.0024648037771901644,0.022105126197521502,99.61538461538461,84.91484184914842,0.07760603141326171,0.7694299817085266,0.09604110568761826,0.03158390705402081,False
50,-2.43785408276778,0.0024962392058048757,0.02197965200130756,99.47115384615384,83.94160583941606,0.09009774109491935,0.7649741172790527,0.09588117152452469,0.0297179698657531,False
51,-2.349973679276613,0.004193722331170263,0.0231543256686284,99.5673076923077,84.28223844282239,0.08990707185405951,0.7605730891227722,0.09575734287500381,0.031929168506310536,False
52,-2.5536758844669047,0.0007126409574632056,0.01799667340058547,99.75961538461539,84.67153284671532,0.08283822401784934,0.7561900019645691,0.09552992880344391,0.027391463733063295,False
53,-2.5536786244465755,0.0007995773679920805,0.020006171556619497,99.85576923076923,83.89294403892944,0.07936432470495884,0.7518539428710938,0.09529230743646622,0.03000700531097559,False
54,-2.6112536907196047,2.3904936567038685e-05,0.015328976282706628,100.0,83.40632603406326,0.07562355573933859,0.7475546002388,0.09504568576812744,0.02468697991795265,False
55,-2.5856742372879613,0.0004693100962107348,0.022282737952012282,99.95192307692308,83.55231143552311,0.07190464239280958,0.743338942527771,0.09479402750730515,0.030438909235482033,False
56,-2.618358226922842,0.00013420237375170858,0.01815081834793091,99.95192307692308,83.69829683698296,0.06633329033278502,0.7391591668128967,0.0945320650935173,0.02613242562287129,False
57,-2.6003571583674505,0.0005744830203166902,0.019153902163872354,99.71153846153847,84.52554744525547,0.06520215350274856,0.7350321412086487,0.09427303075790405,0.02721448983423985,False
58,-2.6046583689176117,0.00060828320197985,0.020365350980025072,99.90384615384616,84.42822384428224,0.06554101914740526,0.7309613823890686,0.09401772916316986,0.028381779703956386,False
59,-2.6406849494347204,0.0001840249040545617,0.017762550023885874,99.95192307692308,84.5742092457421,0.06642851279332088,0.7269277572631836,0.09374595433473587,0.02524534289080363,False
60,-2.638717794418335,0.00035466326661123685,0.01803303544337933,99.85576923076923,83.84428223844282,0.060601062900744955,0.7229375839233398,0.09347248822450638,0.02584055422160488,False
61,-2.4681747895020707,0.0034628296707395543,0.01748855205682608,99.66346153846153,85.45012165450122,0.06099453233898832,0.7189862132072449,0.09328880906105042,0.026779255958703847,False
62,-2.6470972721393293,0.0005573184287575609,0.014397261234430166,99.90384615384616,85.54744525547446,0.06639567218147792,0.715085506439209,0.09304097294807434,0.022750499500678135,False
63,-2.635311888731443,0.0007987036343710503,0.018223462654994083,99.90384615384616,84.96350364963503,0.05995096415281296,0.7112463116645813,0.09277480095624924,0.02683894455146331,False
64,-2.6906597430889425,3.66649013874219e-05,0.01646344019816472,100.0,85.01216545012166,0.058093974810953325,0.7074413895606995,0.09249508380889893,0.024169549890435658,False
65,-2.699687403898973,1.0254785589608035e-05,0.016882589230170615,100.0,85.15815085158151,0.06024161130189896,0.703702449798584,0.09220343828201294,0.02481678307342988,False
66,-2.7124152220212494,1.973023284220947e-05,0.013675494377429669,100.0,85.45012165450122,0.05722571184428839,0.6999812722206116,0.09190850704908371,0.021465943961475904,False
67,-2.703297402308537,0.0002254948513349739,0.017629453310599695,99.95192307692308,85.83941605839416,0.052956621241397585,0.6963220834732056,0.09161534160375595,0.02391921584136211,False
68,-2.654007304631747,0.0012473681406952835,0.014893138408660888,99.8076923076923,84.52554744525547,0.04973940922377201,0.6927143335342407,0.09134748578071594,0.02213309074107271,False
69,-2.488211589822402,0.003980586207191441,0.020870082194988544,99.8076923076923,85.06082725060827,0.06196221917007978,0.6891788244247437,0.09111060202121735,0.026193283727535835,False
70,-2.6433192658309754,0.0015359212759129821,0.0196264936373784,99.8076923076923,85.69343065693431,0.06822918538863842,0.6856957077980042,0.09097612649202347,0.025435115912785897,False
71,-2.671820024343637,0.0012122531369073545,0.01842997716023372,99.8076923076923,85.15815085158151,0.062129932914215785,0.6822483539581299,0.09073399752378464,0.02422244229998726,False
72,-2.675762026126568,0.001305331363581817,0.01616793366578909,99.85576923076923,84.81751824817518,0.05749536299934754,0.6788340210914612,0.09047961235046387,0.024219790645516836,False
73,-2.7617811753199653,9.762234469601339e-05,0.013655772575965295,99.95192307692308,83.60097323600974,0.05903224307470597,0.6754387021064758,0.09021314978599548,0.020053518900217917,False
74,-2.773816992686345,6.00613041705436e-06,0.014714665596301739,100.0,83.7956204379562,0.05634157933438053,0.6721017360687256,0.0899234488606453,0.020935944023613748,False
75,-2.7419585090417127,0.0006892791572773603,0.013144682003901556,99.90384615384616,84.62287104622871,0.052297717948945666,0.6688029170036316,0.08964217454195023,0.01930914899477592,False
76,-2.734934146587665,0.0008334413444536345,0.01638653094951923,99.85576923076923,85.20681265206812,0.05926908472409615,0.6655683517456055,0.08938110619783401,0.02273181638895319,False
77,-2.7779545013721174,0.0003525240730617987,0.013273455087955181,99.85576923076923,84.96350364963503,0.05841003856979884,0.6623610258102417,0.08911043405532837,0.018895566477798498,False
78,-2.8026227107414834,6.403338362226225e-05,0.0142868500489455,100.0,84.91484184914842,0.056303148831312474,0.6592040061950684,0.08881857246160507,0.01919550374150276,False
79,-2.8139865178328294,7.032132624219619e-05,0.01173633703818688,99.95192307692308,84.91484184914842,0.05347992522785297,0.6560857892036438,0.08852555602788925,0.01746466877655341,False
80,-2.822529675410344,3.533016232364179e-06,0.014088754470531758,100.0,85.15815085158151,0.05131827458166159,0.6530218720436096,0.08822741359472275,0.01933300134797509,False
81,-2.8321510314941407,2.549279692095533e-06,0.013123786449432373,100.0,84.62287104622871,0.04993275469885423,0.6499987244606018,0.08792869001626968,0.01832252608325619,False
82,-2.839184075135451,7.2936084992446785e-06,0.013592218435727632,100.0,85.1094890510949,0.054432321081940946,0.6470168232917786,0.08762985467910767,0.018085851771040606,False
83,-2.8481645840864913,2.4839151696444726e-06,0.013247179068051852,100.0,85.64476885644768,0.04978031640729079,0.6440818905830383,0.08733087033033371,0.01742104274722246,False
84,-2.856281438240638,7.762410123254208e-06,0.012974748244652381,100.0,85.4014598540146,0.050033176489747484,0.6411928534507751,0.08703231066465378,0.016736884157244974,False
85,-2.8669916556431696,2.0912986944009705e-05,0.010468702132885272,100.0,85.93673965936739,0.05185826949488658,0.6383316516876221,0.0867346003651619,0.015151815496098536,False
86,-2.8750943477337176,1.680678243441382e-06,0.01115301801608159,100.0,85.06082725060827,0.051930905534670904,0.6355180740356445,0.08643674850463867,0.015338499127672269,False
87,-2.8823501183436466,8.225436759582512e-06,0.011285266738671524,100.0,84.47688564476886,0.04918781642157298,0.6327473521232605,0.08613984286785126,0.015156119904265955,False
88,-2.80576968559852,0.0012098895507614534,0.012963327994713416,99.95192307692308,85.15815085158151,0.04868129023279135,0.6300320625305176,0.08586177229881287,0.016426022400936255,False
89,-2.8953255763420693,8.752536059284046e-06,0.012443241706261267,100.0,84.47688564476886,0.057470430820607224,0.6273576617240906,0.08560722321271896,0.015233055989329631,False
90,-2.9047439061678375,2.9928960827327535e-06,0.011357209086418152,100.0,85.30413625304136,0.04657557451954255,0.6247162222862244,0.0853220522403717,0.015146948357757468,False
91,-2.9164630633134108,2.2984922036237355e-06,0.00890568494796753,100.0,85.54744525547446,0.04785580849991395,0.6221000552177429,0.08503804355859756,0.01289445344501963,False
92,-2.91910071006188,2.979558641277217e-06,0.01225391855606666,100.0,85.4014598540146,0.045798028632998464,0.6195460557937622,0.0847553163766861,0.013707365475308436,False
93,-2.901584850824796,0.0004181986944503207,0.00939394854582273,99.95192307692308,85.69343065693431,0.04926508983167318,0.6170245409011841,0.08448801189661026,0.012520314144113889,False
94,-2.935200383112981,1.3195239429600966e-05,0.010191738147002,100.0,84.81751824817518,0.048015043397362414,0.6145418286323547,0.08421111106872559,0.014103552477004436,False
95,-2.94380338375385,5.931013805730109e-06,0.01011855579339541,100.0,84.42822384428224,0.046395280341116285,0.6121032238006592,0.08393295854330063,0.012580711111569633,False
96,-2.951375909952017,6.469411776995807e-06,0.009670756413386418,100.0,84.8661800486618,0.04898975045921711,0.6097025871276855,0.0836566761136055,0.012748276026776204,False
97,-2.880011620888343,0.0010847045470261042,0.010549317873441256,99.8076923076923,85.15815085158151,0.049175669668385616,0.6073415875434875,0.08342129737138748,0.012337122613993974,False
98,-2.8621846822591928,0.001405685870042919,0.010434233913054832,99.90384615384616,84.52554744525547,0.05828163946190706,0.6050291061401367,0.08320650458335876,0.013660753926692101,False
99,-2.96234387251047,0.0001273481025446546,0.010002428293228149,100.0,84.67153284671532,0.05283402663010817,0.6027476191520691,0.08296091854572296,0.011685154407929915,False
100,-2.5650973870204044,0.005696575457057116,0.008378691627429082,99.85576923076923,84.76885644768856,0.05273592305871157,0.6005024909973145,0.0828588604927063,0.010726401037894762,False
101,-2.9736464903904842,0.00010421692204042407,0.010654663810363183,100.0,84.67153284671532,0.048069995168883065,0.5983042120933533,0.08272457867860794,0.012234517158224033,False
102,-2.944924603975736,0.0005762022875035911,0.010390850213857798,99.90384615384616,85.01216545012166,0.044573015132202555,0.5961422920227051,0.0825815498828888,0.011889307387173175,False
103,-2.9520724149850697,0.0005571321486337356,0.010051594101465666,99.90384615384616,85.88807785888078,0.04655526354908943,0.5940203666687012,0.08244866132736206,0.011333766443511615,False
104,-2.950237283339867,0.0006130292522489704,0.011407195146267231,99.85576923076923,84.47688564476886,0.04847409877066429,0.5919449329376221,0.08230823278427124,0.01277592800414333,False
105,-2.9202814964147716,0.0010648053350651528,0.012284375154055081,99.8076923076923,85.49878345498783,0.051274848371171036,0.5899064540863037,0.08217846602201462,0.012970614526420832,False
106,-2.9506261238685023,0.0007516109496582529,0.010929179650086622,99.85576923076923,84.8661800486618,0.04263314803918967,0.5879018902778625,0.08204003423452377,0.01228329475539235,False
107,-3.00493844472445,0.00014063901696732893,0.008626986925418561,99.95192307692308,85.64476885644768,0.04316568209861334,0.5859176516532898,0.08189518004655838,0.010915718019868318,False
108,-3.019273570867685,5.115109765741776e-06,0.00917330407179319,100.0,85.15815085158151,0.04395058468843882,0.5839745998382568,0.08173999190330505,0.011033272076971256,False
109,-3.0245549091925987,1.1821418695886402e-05,0.008754154810538659,100.0,84.52554744525547,0.04868642375446283,0.5820640325546265,0.08158304542303085,0.010747597882380852,False
110,-3.0244951358208287,8.62249975354027e-05,0.008658043696330144,99.95192307692308,84.42822384428224,0.04236380788855828,0.5801859498023987,0.08142751455307007,0.010369355016602919,False
111,-3.026240972372202,0.00013661426171793778,0.008617558846106895,99.95192307692308,84.91484184914842,0.04204039769963576,0.5783474445343018,0.08127279579639435,0.009400201821699738,False
112,-3.0261101099161003,0.0002068765170130805,0.008236425885787378,99.90384615384616,85.59610705596107,0.04765910110794581,0.5765420198440552,0.08111988008022308,0.009773866807182247,False
113,-3.0481065896841195,8.365849124203351e-06,0.0072981540973369894,100.0,85.79075425790754,0.046139240752045924,0.5747689604759216,0.080961674451828,0.008655369109832323,False
114,-3.0034516013585604,0.0006228657220060103,0.0086717250255438,99.90384615384616,85.45012165450122,0.04787383861839771,0.5730381011962891,0.08080701529979706,0.009496407124858636,False
115,-3.0567011979910044,1.1650714598943069e-05,0.007688788496530973,100.0,85.25547445255475,0.04493764575857383,0.5713335275650024,0.08066170662641525,0.00910965486501272,False
116,-3.06186476120582,1.8925123779758643e-06,0.008090383272904617,100.0,84.91484184914842,0.0439178377103347,0.569667398929596,0.08050468564033508,0.00869911159746922,False
117,-3.0688924532670243,1.1960217552014613e-05,0.006253420618864206,100.0,84.47688564476886,0.04488645238945117,0.5680259466171265,0.08034694194793701,0.008294693652827007,False
118,-3.07183895111084,1.493924034844641e-06,0.007469287973183852,100.0,84.96350364963503,0.04564164087462884,0.5664227604866028,0.08018948137760162,0.009737192875204179,False
119,-3.076152152281541,2.5388482319280786e-06,0.007987985931910002,100.0,84.8661800486618,0.045555007142516285,0.5648550987243652,0.08003271371126175,0.008714368409262254,False
120,-3.0829289693098803,2.934602058027954e-06,0.006736271427227901,100.0,84.52554744525547,0.05007414542711698,0.5633170008659363,0.07987676560878754,0.008118210428466017,False
121,-3.0860414615044225,1.2869352016327167e-06,0.00754341001694019,100.0,85.30413625304136,0.047086787395752394,0.5618148446083069,0.07972170412540436,0.008898576062459211,False
122,-3.09218686910776,5.583834916004312e-06,0.006572293088986323,100.0,85.15815085158151,0.04762849650130822,0.5603415966033936,0.0795677974820137,0.008037608647002623,False
123,-3.0972530291630673,1.483223634590576e-05,0.005909715707485492,100.0,85.06082725060827,0.047792798681901054,0.5588952898979187,0.07941526919603348,0.0075005282468807236,False
124,-3.0981492812816915,2.242082520135332e-05,0.007518874452664302,100.0,84.8661800486618,0.050867507778681244,0.5574877262115479,0.07926417142152786,0.008042929171083065,False
125,-3.1049398972437934,4.581071862092428e-06,0.007061523657578689,100.0,85.01216545012166,0.040121213461344056,0.5561110973358154,0.0791139230132103,0.00787321084823746,False
126,-3.1103591882265533,2.043623766267134e-06,0.006430341417972858,100.0,85.45012165450122,0.043510410447533315,0.5547623038291931,0.0789652019739151,0.007916207224703752,False
127,-3.1136375463925874,3.2809533757052544e-06,0.006983657066638653,100.0,84.76885644768856,0.04749113304110674,0.5534470081329346,0.07881800085306168,0.0076510677078308964,False
128,-3.1194287080031176,5.696720650405496e-06,0.006013324627509484,100.0,85.4014598540146,0.04552357961925176,0.5521572828292847,0.07867249846458435,0.007245191272634726,False
129,-3.123338871735793,3.092708977611927e-06,0.006265989404458266,100.0,85.1094890510949,0.04394792762513344,0.550898015499115,0.07852894812822342,0.007273160111015806,False
130,-3.1270775941702036,2.9757369262028988e-06,0.00632141324189993,100.0,85.35279805352798,0.04671442419863664,0.5496701002120972,0.07838720083236694,0.007574253300061592,False
131,-3.1304502743941085,1.2265139261339404e-05,0.006293941346498636,100.0,85.25547445255475,0.04832286370488314,0.5484704375267029,0.07824739813804626,0.007256547024903389,False
132,-3.132643666634193,4.378552540921659e-05,0.005790892014136681,100.0,85.06082725060827,0.04504239718214824,0.5472977161407471,0.07811024785041809,0.007281892098343143,False
133,-3.097511812356802,0.0005076637125037237,0.006175008645424476,99.90384615384616,84.67153284671532,0.04822452821983741,0.5461527109146118,0.0779857411980629,0.007496382765328655,False
134,-3.1430869946113,1.4639306745432526e-06,0.005952941454373873,100.0,85.01216545012166,0.040096149249718736,0.5450380444526672,0.07785163074731827,0.00785642354032741,False
135,-3.1471767902374266,6.341561714206224e-06,0.005746014530842121,100.0,84.8661800486618,0.04559900797903538,0.5439485907554626,0.07771973311901093,0.006729773600370838,False
136,-3.1279474643560556,0.0002682813472834602,0.006266586138651921,99.95192307692308,85.30413625304136,0.04352164689738017,0.5428889989852905,0.07759315520524979,0.00724746067650043,False
137,-3.1567525423490084,1.1583975832033608e-06,0.004603177309036255,100.0,85.20681265206812,0.04507382251322269,0.5418534874916077,0.07746871560811996,0.006536200907654487,False
138,-3.1577118726877065,2.1261852579685253e-06,0.005837672261091379,100.0,84.81751824817518,0.04634212900239688,0.5408461689949036,0.07734395563602448,0.007148880962855541,False
139,-3.1619347609006443,1.7815214552395166e-06,0.005492866039276123,100.0,84.62287104622871,0.04216187751063934,0.5398647785186768,0.07722179591655731,0.006902796108848774,False
140,-3.1659678312448354,1.3714552340415e-06,0.0051083282782481265,100.0,85.15815085158151,0.04344924949109554,0.5389087796211243,0.0771021917462349,0.006827103482702604,False
141,-3.1680332844073957,3.45905543781555e-06,0.005692703219560476,100.0,85.30413625304136,0.03908411407699952,0.5379774570465088,0.0769851878285408,0.007012769751823866,False
142,-3.1721647629371055,1.679595642546981e-06,0.005283378179256733,100.0,84.76885644768856,0.04709148730796117,0.5370724201202393,0.07687073945999146,0.006499292651334634,False
143,-3.175340513082651,3.058652915053874e-06,0.005167526694444509,100.0,84.96350364963503,0.047570631567102215,0.5361913442611694,0.07675883919000626,0.0065082387783779545,False
144,-3.178184986114502,1.5758584107918347e-06,0.005222425781763517,100.0,84.91484184914842,0.04646810912168943,0.5353348255157471,0.07664947956800461,0.006988716720101925,False
145,-3.1800713429084193,2.7153540571589474e-06,0.005902254352202783,100.0,85.1094890510949,0.045097857942947975,0.5345057845115662,0.07654265314340591,0.006612456045471705,False
146,-3.184668937096229,2.7425803973703577e-06,0.004987558493247399,100.0,84.81751824817518,0.04850093579063049,0.5336996912956238,0.07643833756446838,0.0062363019428001,False
147,-3.1635028417293842,0.00028434203776441793,0.0048174223074546225,99.95192307692308,85.1094890510949,0.04697980135679245,0.5329173803329468,0.0763370618224144,0.006526353435877424,False
148,-3.186973711160513,1.0874235405002362e-05,0.006136356638028071,100.0,84.18491484184915,0.051949105999217586,0.5321618914604187,0.07624299824237823,0.007008114213553759,False
149,-3.190656034763043,1.9041261602782154e-05,0.005248016577500563,100.0,84.47688564476886,0.04835202556390029,0.5314280390739441,0.07614737749099731,0.0067811484376971536,False
150,-3.1946287191831146,6.6833886729857395e-06,0.005189722317915696,100.0,85.01216545012166,0.04308883868730985,0.5307149291038513,0.07605317234992981,0.00654742934096318,False
151,-3.1964802998762862,3.4147421940334566e-06,0.005647356235063993,100.0,84.330900243309,0.042643486708402636,0.5300252437591553,0.07596129924058914,0.0068431286427837155,False
152,-3.2002052600567157,2.026615717909408e-06,0.005111901118205144,100.0,84.62287104622871,0.04135450262289781,0.529354989528656,0.07587188482284546,0.006493633376577726,False
153,-3.2015806564917932,2.216154690870553e-06,0.005649426923348353,100.0,84.8661800486618,0.04259402843622061,0.5287078619003296,0.07578492164611816,0.006507260130288509,False
154,-3.2054726930765005,1.9085322905381802e-06,0.004863343215905703,100.0,84.5742092457421,0.04344391765502783,0.5280801057815552,0.07570096850395203,0.006172060862613412,False
155,-3.2055365892556997,1.322904016649755e-05,0.005348444558106936,100.0,84.5742092457421,0.047581267098967844,0.5274748802185059,0.07562006264925003,0.006634245368723686,False
156,-3.208379345673781,2.975638658033229e-06,0.0053598066935172444,100.0,85.01216545012166,0.05518641368700908,0.5268902778625488,0.07554160058498383,0.006715470513042349,False
157,-3.2113621418292704,3.0317023411787257e-06,0.004960962556875669,100.0,84.67153284671532,0.045670827850699425,0.5263254046440125,0.07546554505825043,0.0067451376790324084,False
158,-3.213257521849412,1.3742310558156461e-06,0.00520548396385633,100.0,84.8661800486618,0.049469312051167856,0.5257800817489624,0.07539190351963043,0.006265461244262182,False
159,-3.165193373423356,0.0005491825015899219,0.0060964233600176295,99.95192307692308,84.76885644768856,0.048236535117030147,0.5252556800842285,0.07532138377428055,0.006577781372918532,False
160,-3.2167212669665997,8.743420466080702e-06,0.005040573386045603,100.0,85.1094890510949,0.05083033332171349,0.5247488617897034,0.07525978237390518,0.006114321320246046,False
161,-3.2200390302217925,1.9503889114083416e-06,0.004617629716029534,100.0,84.96350364963503,0.044595068807785326,0.5242582559585571,0.07519333064556122,0.006088451195794802,False
162,-3.2208756153400127,3.3414589962122733e-06,0.005009106603952555,100.0,84.62287104622871,0.04507876419677184,0.5237857103347778,0.07512926310300827,0.006267343461513519,False
163,-3.221222264950092,1.877819379212899e-06,0.005699369999078604,100.0,84.96350364963503,0.04997355241615039,0.5233334302902222,0.07506758719682693,0.0065263823534433656,False
164,-3.225092554092407,2.6491149834730374e-06,0.004600346546906692,100.0,84.8661800486618,0.047023460440910776,0.522897481918335,0.07500828057527542,0.006056806746010597,False
165,-3.2251181015601524,2.9932689488331423e-06,0.005391314969613002,100.0,84.91484184914842,0.046804708614945414,0.5224798917770386,0.07495134323835373,0.006212535085013279,False
166,-3.22868453172537,1.3025033138747998e-06,0.004383098162137545,100.0,84.62287104622871,0.047779627803426525,0.5220790505409241,0.07489676773548126,0.006061086911134995,False
167,-3.2297391341282773,3.444138357403622e-06,0.004588189721107483,100.0,84.76885644768856,0.048352773831440855,0.521694540977478,0.07484455406665802,0.005700501144075623,False
168,-3.2304589785062348,2.692946416205954e-06,0.004872245857348809,100.0,84.76885644768856,0.04640967146708415,0.5213265419006348,0.07479353994131088,0.0062258736302073184,False
169,-3.2305062807523286,2.730521620719628e-06,0.005503365053580358,100.0,84.81751824817518,0.05252040057228162,0.5209751129150391,0.07474487274885178,0.00624476745724678,False
170,-3.233081340789795,9.718906434622672e-06,0.0044746972047365625,100.0,84.72019464720195,0.052829032248029345,0.5206387042999268,0.0746985524892807,0.006188379049014587,False
