epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.21162107373986924,0.21162107373986924,0.0,53.45960572091225,0.0,,,True
2,0.15084721006098248,0.15084721006098248,0.0,61.30653266331658,0.0,,,True
3,0.13511385804130918,0.13511385804130918,0.0,60.68805566293003,0.0,,,True
4,0.13749387966735022,0.13749387966735022,0.0,62.04097410127561,0.0,,,True
5,0.13439896738245374,0.13439896738245374,0.0,64.24429841515268,0.0,,,True
6,0.1305689322096961,0.1305689322096961,0.0,70.1971395438732,0.0,,,True
7,0.12421410122797602,0.12421410122797602,0.0,68.99884035562428,0.0,,,True
8,0.12389421569449562,0.12389421569449562,0.0,65.86780054116737,0.0,,,True
9,0.1159424168013391,0.1159424168013391,0.0,73.28952454580595,0.0,,,True
10,0.11488259796585355,0.11488259796585355,0.0,66.56358716660225,0.0,,,True
11,0.12101588540133976,0.12101588540133976,0.0,68.26439891766525,0.0,,,True
12,0.11384272078673045,0.11384272078673045,0.0,65.7518361035949,0.0,,,True
13,0.11619644576594942,0.11619644576594942,0.0,70.31310398144569,0.0,,,True
14,0.11666318029165268,0.11666318029165268,0.0,66.988790104368,0.0,,,True
15,0.11311980159509749,0.11311980159509749,0.0,65.98376497873986,0.0,,,True
16,0.10697994505365689,0.10697994505365689,0.0,74.91302667182065,0.0,,,True
17,0.10889160455692382,0.10889160455692382,0.0,70.46772323154232,0.0,,,True
18,0.1079571878626233,0.1079571878626233,0.0,72.90297642056436,0.0,,,True
19,0.11612477011623837,0.11612477011623837,0.0,70.69965210668728,0.0,,,True
20,0.10689209011339006,0.10689209011339006,0.0,70.42906841901817,0.0,,,True
21,9.184701127164503,0.21505260993452632,89.69648652918198,24.126838235294116,25.401459854014597,,,False
22,1.450608839006985,0.21110468576936162,12.395041073069853,13.924632352941176,13.090024330900244,,,False
23,0.8015096450553221,0.20535951239221237,5.9615011776194855,16.268382352941178,14.89051094890511,,,False
24,0.4796510829645045,0.20165999671992133,2.779910816865809,28.998161764705884,29.343065693430656,,,False
25,0.4287510286359226,0.20488268750555375,2.2386833639705883,33.318014705882355,33.18734793187348,,,False
26,0.48276283811120424,0.2085939917494269,2.7416884478400734,39.0625,37.469586374695865,,,False
27,0.3305467928157133,0.205849991125219,1.2469679888556986,44.11764705882353,50.462287104622874,,,False
28,0.3064042583984487,0.2083515489802641,0.9805270924287683,46.69117647058823,49.82968369829684,,,False
29,0.27286769362056956,0.20664320360211766,0.6622449089499081,46.6452205882353,45.15815085158151,,,False
30,0.2551356589092928,0.204430614324177,0.5070504581227022,48.02389705882353,44.96350364963504,,,False
31,0.23030752644819372,0.20318476066869848,0.2712276683134191,54.6875,50.02433090024331,,,False
32,0.2503448970177594,0.20230816217029796,0.48036732393152576,56.70955882352941,51.776155717761554,,,False
33,0.23363690428874073,0.2016429042114931,0.3199400060317096,56.939338235294116,52.11678832116788,,,False
34,0.2347619463415707,0.19683303727823145,0.37928906609030333,58.96139705882353,54.89051094890511,,,False
35,0.22805975202251882,0.18829014108461492,0.3976961023667279,59.9264705882353,58.24817518248175,,,False
36,0.22164600473992965,0.19433528535506306,0.27310719209558826,66.03860294117646,65.20681265206812,,,False
37,0.23613311087383942,0.18875842848244836,0.47374680463005514,67.32536764705883,63.35766423357664,,,False
38,0.22535262738957124,0.1851485906278386,0.40204036937040444,63.556985294117645,65.83941605839416,,,False
39,0.2003942929646548,0.1826129345332875,0.1778135860667509,67.23345588235294,62.77372262773723,,,False
40,0.19823404883637147,0.181113237843794,0.17120810116038604,60.431985294117645,62.38442822384428,,,False
41,0.21139876456821666,0.17979211404043086,0.31606651754940257,69.02573529411765,72.21411192214111,,,False
42,0.1875038874499938,0.17175986924592188,0.157440185546875,66.22242647058823,61.119221411192214,,,False
43,0.18225157523856444,0.17346071758691003,0.08790857651654412,72.3345588235294,70.90024330900243,,,False
44,0.1769984443398083,0.16770926468512592,0.09289180531221278,63.924632352941174,61.26520681265207,,,False
45,0.17324828137369716,0.1607285448733498,0.1251973544850069,68.61213235294117,71.28953771289538,,,False
