epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,target_f1,eta_1,entropy_loss,align_loss,eta_2,sigma,epoch_warmup
58,-2.821238545810475,0.001385115530437735,0.002110772273119758,99.58639705882354,82.4330900243309,0.5617217934265678,0.10292302817106247,0.23303521380704992,0.0314565499258392,0.5235350728034973,0.5373354598274028,False
59,-2.840485699036542,0.0013481718064320054,0.002431333065032959,99.63235294117646,79.95133819951339,0.5752222153827147,0.10267192870378494,0.23598534394713008,0.032768289175103694,0.5147665739059448,0.5104686868360326,False
60,-2.885064868366017,0.0008673464771538205,0.0018792082281673655,99.63235294117646,80.38929440389295,0.5076208020738341,0.10242662578821182,0.23378876991131725,0.029406096347991156,0.5061423778533936,0.48494525249423104,False
61,-2.8723656570210174,0.0015572219805001035,0.0017266238436979406,99.81617647058823,81.11922141119221,0.5779574569817126,0.10217798501253128,0.21313277588171117,0.028455113444258186,0.4976668953895569,0.4606979898695195,False
62,-2.9025808502646053,0.0013885812371453915,0.0011359909001518698,99.77022058823529,82.67639902676399,0.5277134372139973,0.10191643983125687,0.20741112705539255,0.02456480752238456,0.4893141984939575,0.43766309037604345,False
63,-2.8397906247307274,0.002959019448419841,0.0022553450921002556,99.26470588235294,80.63260340632604,0.5495833117737355,0.10168659687042236,0.26939134387408986,0.029309421668157858,0.48111170530319214,0.41577993585724127,False
64,-2.8682317172779754,0.0028187680239652227,0.0015581355375402113,99.12683823529412,78.83211678832117,0.567729565612709,0.10147068649530411,0.27065880771945505,0.025594307164497235,0.4730624258518219,0.39499093906437915,False
65,-2.9789685361525593,0.0009310599422914332,0.0015864196945639217,99.49448529411765,79.41605839416059,0.5662771688563742,0.10121140629053116,0.27093489555751576,0.024567679009016824,0.4651460349559784,0.3752413921111602,False
66,-2.9844343241523292,0.0010601305699203616,0.0028299584108240463,99.63235294117646,78.9294403892944,0.5126508449294238,0.1009267270565033,0.23964077760191524,0.03470303994767806,0.4573608934879303,0.3564793225056022,False
67,-2.9994218629949234,0.0012206047737409415,0.0022253008449778836,99.35661764705883,79.41605839416059,0.520041665662525,0.10064555704593658,0.19459883956348195,0.03203141218160882,0.4497537612915039,0.33865535638032207,False
68,-2.982800133088056,0.0020100059919059277,0.00184100165086634,99.44852941176471,79.02676399026764,0.5391241857521991,0.10038457065820694,0.21362868039047017,0.02643928145441939,0.4422440230846405,0.3217225885613059,False
69,-3.0819331617916332,0.00038788495144484946,0.001542371862074908,99.77022058823529,81.36253041362531,0.5435580263973988,0.10008314251899719,0.17704684550271316,0.030286635984392726,0.43485400080680847,0.3056364591332406,False
70,-3.096917194478652,0.0005504744124075788,0.0012017418356502756,99.90808823529412,82.14111922141119,0.5493957794963893,0.09976036101579666,0.17115606104626374,0.02549948965144508,0.42758193612098694,0.2903546361765786,False
71,-3.1237634630764233,0.0004171853660248898,0.0010110385277692009,99.77022058823529,82.14111922141119,0.550105002073598,0.09943525493144989,0.1754556105417364,0.025790040381252766,0.42042261362075806,0.27583690436774966,False
72,-3.1426056833828198,0.0004179460622808887,0.00143050095614265,99.95404411764706,81.02189781021897,0.5395708637775242,0.09910568594932556,0.17148548189331503,0.02565687938648112,0.41338518261909485,0.26204505914936216,False
73,-3.143429728115306,0.0006539677722364157,0.0024622433325823616,99.63235294117646,76.78832116788321,0.473926510963548,0.09877999871969223,0.19628791511058807,0.0325350799214314,0.40648096799850464,0.24894280619189402,False
74,-3.0955389738082886,0.0020715187193833546,0.002042237450094784,99.90808823529412,79.85401459854015,0.5742550583070425,0.09845118969678879,0.15439997525776133,0.025665562161627936,0.39974701404571533,0.23649566588229934,False
75,-3.0426845690783333,0.0033564915968193366,0.002673527773688821,99.5404411764706,79.36739659367396,0.5473662599195254,0.09821224212646484,0.19509882786694696,0.030696768642348403,0.3931022882461548,0.22467088258818435,False
