epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.21162107373986924,0.21162107373986924,0.0,53.45960572091225,0.0,,,True
2,0.15084721006098248,0.15084721006098248,0.0,61.30653266331658,0.0,,,True
3,0.13511385804130918,0.13511385804130918,0.0,60.68805566293003,0.0,,,True
4,0.13749387966735022,0.13749387966735022,0.0,62.04097410127561,0.0,,,True
5,0.13439896738245374,0.13439896738245374,0.0,64.24429841515268,0.0,,,True
6,0.1305689322096961,0.1305689322096961,0.0,70.1971395438732,0.0,,,True
7,0.12421410122797602,0.12421410122797602,0.0,68.99884035562428,0.0,,,True
8,0.12389421569449562,0.12389421569449562,0.0,65.86780054116737,0.0,,,True
9,0.1159424168013391,0.1159424168013391,0.0,73.28952454580595,0.0,,,True
10,0.11488259796585355,0.11488259796585355,0.0,66.56358716660225,0.0,,,True
11,0.12101588540133976,0.12101588540133976,0.0,68.26439891766525,0.0,,,True
12,0.11384272078673045,0.11384272078673045,0.0,65.7518361035949,0.0,,,True
13,0.11619644576594942,0.11619644576594942,0.0,70.31310398144569,0.0,,,True
14,0.11666318029165268,0.11666318029165268,0.0,66.988790104368,0.0,,,True
15,0.11311980159509749,0.11311980159509749,0.0,65.98376497873986,0.0,,,True
16,0.10697994505365689,0.10697994505365689,0.0,74.91302667182065,0.0,,,True
17,0.10889160455692382,0.10889160455692382,0.0,70.46772323154232,0.0,,,True
18,0.1079571878626233,0.1079571878626233,0.0,72.90297642056436,0.0,,,True
19,0.11612477011623837,0.11612477011623837,0.0,70.69965210668728,0.0,,,True
20,0.10689209011339006,0.10689209011339006,0.0,70.42906841901817,0.0,,,True
21,0.45357456014436837,0.2001822152558495,2.533923429601333,30.88235294117647,33.13868613138686,,,False
22,0.3168491615968592,0.21040564161889694,1.0644351734834558,34.78860294117647,37.420924574209245,,,False
23,0.25739240909323974,0.19394787707749536,0.6344453026266659,37.362132352941174,34.50121654501216,,,False
24,0.2226233342114617,0.1755145498934914,0.47108784843893614,46.82904411764706,44.67153284671533,,,False
25,0.2113287694313947,0.17379288024762096,0.37535891813390393,62.82169117647059,59.70802919708029,,,False
26,0.22674554323448853,0.1682213851634194,0.5852415421429802,55.28492647058823,51.09489051094891,,,False
27,0.20499537534573498,0.1645881489795797,0.40407225664924173,63.5110294117647,54.695863746958636,,,False
28,0.19745669557767756,0.16447835634736455,0.3297833835377413,62.68382352941177,56.545012165450125,,,False
29,0.19087593257427216,0.15440394948510563,0.36471983965705423,62.31617647058823,58.00486618004866,,,False
30,0.17978373082245097,0.14833604106131723,0.31447691075942097,59.55882352941177,54.50121654501216,,,False
31,0.16519348586306853,0.1405478365281049,0.24645648283116958,69.25551470588235,63.89294403892944,,,False
32,0.1751745904193205,0.1404538772561971,0.34720712549546184,66.0845588235294,60.5352798053528,,,False
33,0.18242625541546764,0.14311542011359157,0.3931083679199219,64.61397058823529,56.83698296836983,,,False
34,0.16691517391625574,0.13295881581657074,0.33956359414493337,69.57720588235294,61.99513381995134,,,False
35,0.15254593421431148,0.12411333576721303,0.2843259923598346,73.02389705882354,66.86131386861314,,,False
36,0.15799310452797832,0.12955695960451574,0.28436144660500917,72.65625,64.67153284671532,,,False
37,0.1697181743734023,0.1247626188046792,0.449555565329159,66.59007352941177,53.819951338199516,,,False
38,0.16396256536245346,0.13238349162480412,0.31579073737649355,68.61213235294117,60.87591240875913,,,False
39,0.16092031799695072,0.1369425562374732,0.2397776211009306,68.4283088235294,61.8978102189781,,,False
40,0.14853712828720317,0.12243570255882599,0.2610142651726218,68.2904411764706,60.14598540145985,,,False
41,0.1817042310448254,0.13163354335462346,0.5007068970624138,66.49816176470588,56.35036496350365,,,False
42,0.1507483983741087,0.1236692149849499,0.27079183915082145,70.86397058823529,61.654501216545015,,,False
43,0.14757441378691616,0.1244719230076846,0.23102491042193243,67.23345588235294,53.5279805352798,,,False
44,0.15091887335566914,0.1250026936040205,0.2591617808622472,67.87683823529412,56.009732360097324,,,False
45,0.14603456197416081,0.11974158094209783,0.26292980418485756,71.82904411764706,59.22141119221411,,,False
