epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,align_loss,entropy_loss,eta_2,sigma,epoch_warmup
86,-1.2825176821035498,0.02403269653372905,0.010830921120941639,92.6470588235294,70.02433090024331,0.10825341194868088,0.025803086183526936,0.6632301316541784,0.8883338570594788,0.1277928187479929,False
87,-1.2527807004311506,0.024760800413787365,0.01122648099108654,91.77389705882354,71.14355231143553,0.1082826554775238,0.025873082196887803,0.6533135736689848,0.8873209953308105,0.12140317781059325,False
88,-1.2562572710654314,0.024724022978368926,0.011335940456346554,92.78492647058823,73.77128953771289,0.10831151902675629,0.02560988934162785,0.6319744061021244,0.8863204121589661,0.11533301892006356,False
89,-1.2969792152152342,0.023797968073802835,0.011575164492515957,92.6470588235294,72.7007299270073,0.10833799839019775,0.025288198033676428,0.6396530305638033,0.8853331208229065,0.10956636797406039,False
90,-1.4141964211183435,0.021074587588801104,0.011915441657252172,92.83088235294117,71.338199513382,0.10836268961429596,0.024948735557058278,0.6424814813277301,0.8843576908111572,0.10408804957535737,False
91,-1.3461067746667301,0.022691463175065377,0.012659704915302642,93.47426470588235,71.338199513382,0.10838662087917328,0.025233929976820946,0.6369622805539299,0.8833954334259033,0.0988836470965895,False
92,-1.4524392871295704,0.02022547965102336,0.012750688337666146,93.65808823529412,72.26277372262774,0.10840862989425659,0.024990444235941944,0.6335237727445715,0.8824458122253418,0.09393946474176001,False
93,-1.466430579914766,0.01991625957410125,0.01338806567604051,93.33639705882354,71.48418491484185,0.10842804610729218,0.024882748942164815,0.6333776361802045,0.881508469581604,0.08924249150467202,False
94,-1.5249242782592773,0.018589657731354237,0.013223346158423844,94.53125,73.52798053527981,0.1084461435675621,0.024403001455699697,0.6042769288315493,0.8805833458900452,0.08478036692943841,False
95,-1.553239345550537,0.017920689657330513,0.014495971667415956,93.70404411764706,73.96593673965937,0.10846202820539474,0.0249370656469289,0.6117856186978957,0.8796713948249817,0.08054134858296648,False
96,-1.5638852820676916,0.017709927907323137,0.014018786194569925,94.25551470588235,73.04136253041362,0.1084766611456871,0.024063567466595593,0.6188696061863619,0.8787726163864136,0.07651428115381816,False
97,-1.5260873051250683,0.018610523356234327,0.01484940918710302,93.88786764705883,73.81995133819952,0.1084919422864914,0.024364252300823435,0.6146572302369511,0.8778858780860901,0.07268856709612724,False
98,-1.5343073115629309,0.01844061489271767,0.015430582577691358,93.93382352941177,73.43065693430657,0.1085083931684494,0.024278022129746044,0.6011481705833884,0.8770122528076172,0.06905413874132088,False
99,-1.5869817593518425,0.017224670059102422,0.01569164982613395,94.43933823529412,72.79805352798054,0.10852322727441788,0.023924213450621155,0.6017956663580502,0.8761515617370605,0.06560143180425483,False
100,-1.5595839023590088,0.017875786487232235,0.016681280973203042,93.84191176470588,74.16058394160584,0.10853768140077591,0.024542881175875664,0.5927838122143465,0.8753033876419067,0.06232136021404208,False
101,-1.6062227031763863,0.01679108171340297,0.017871290116625672,95.26654411764706,74.84184914841849,0.10855091363191605,0.024680202169453398,0.570630397866754,0.8744687438011169,0.059205292203339976,False
102,-1.6621494223089779,0.015508636996588287,0.0176328478161903,94.66911764705883,75.37712895377129,0.1085624247789383,0.023942891837042922,0.5697263724663678,0.8736468553543091,0.05624502759317297,False
103,-1.6397650031482471,0.01605124004623469,0.018277663737535477,94.48529411764706,74.20924574209246,0.10857231169939041,0.023939455366309953,0.5642877308761373,0.8728371858596802,0.053432776213514326,False
104,-1.7017273692523731,0.014617441824692138,0.01826375876279438,95.08272058823529,74.5985401459854,0.10858158022165298,0.023657121531227055,0.5607457283665153,0.8720398545265198,0.05076113740283861,False
105,-1.712218494976268,0.014373748837148441,0.019760513787760454,95.08272058823529,75.669099756691,0.10858924686908722,0.024238551473792863,0.5343352100428413,0.8712545037269592,0.04822308053269667,False
106,-1.7650579985450296,0.013152007999665597,0.01974548026919365,95.7720588235294,75.18248175182482,0.10859502851963043,0.023578196216155502,0.5437731216935551,0.870482861995697,0.04581192650606184,False
107,-1.7738890437518848,0.012951889513608287,0.02027759931105025,95.7720588235294,73.91727493917276,0.10859962552785873,0.023718637907329726,0.5485200829365674,0.8697230815887451,0.043521330180758745,False
108,-1.774130428538603,0.012967882513561669,0.02018516795600162,95.95588235294117,73.2360097323601,0.10860467702150345,0.023515211966107872,0.5530360411195194,0.8689755797386169,0.041345263671720804,False
109,-1.806586454896366,0.012219272937406512,0.02066592839272583,96.00183823529412,74.06326034063261,0.10860752314329147,0.023515245165018475,0.5427460986025193,0.8682396411895752,0.03927800048813476,False
110,-1.7910828660516178,0.012599717606516445,0.020870582584072563,95.7720588235294,73.57664233576642,0.10861081629991531,0.02365843809264548,0.5421766112832462,0.8675156831741333,0.037314100463728024,False
111,-1.7728977133246029,0.013067673042635708,0.020310322699301383,95.45036764705883,74.5985401459854,0.10861395299434662,0.02281827457687434,0.539746929617489,0.8668035864830017,0.035448395440541625,False
112,-1.8329135880750769,0.011653900091700694,0.02110181891304605,96.46139705882354,74.50121654501217,0.10861741751432419,0.023245686665177345,0.5375817803775563,0.8661037087440491,0.03367597566851454,False
113,-1.8836756664163925,0.010505315327249905,0.02007289734833381,96.82904411764706,75.71776155717761,0.10861770063638687,0.022406801910084838,0.5276838313130772,0.8654154539108276,0.031992176885088805,False
114,-1.844821670476128,0.011438509860240361,0.020547049010501188,96.36948529411765,76.25304136253041,0.1086181178689003,0.02276323133093469,0.5065295766381657,0.8647382855415344,0.030392568040834365,False
115,-1.8222106975667618,0.012004652060568333,0.02012325878090718,95.35845588235294,76.25304136253041,0.10861944407224655,0.022157924688037706,0.5045070718316471,0.8640731573104858,0.028872939638792644,False
116,-1.8775026587878956,0.010704898439786014,0.02098426124190583,96.50735294117646,76.30170316301704,0.10862065851688385,0.022549254819750786,0.49252399977515726,0.8634197115898132,0.027429292656853014,False
117,-1.9013356391121359,0.010175792144282776,0.020400068996583715,96.82904411764706,76.30170316301704,0.10861962288618088,0.021988167482263902,0.4921109606237972,0.8627777099609375,0.02605782802401036,False
118,-1.9264375111635994,0.00959042100893224,0.020594682544469833,96.875,75.57177615571776,0.10861819237470627,0.022197448045891875,0.5016035963507259,0.8621469140052795,0.024754936622809844,False
119,-1.9027309698217056,0.010170345687690903,0.02044736615875188,97.15073529411765,75.76642335766424,0.10861623287200928,0.022185244871413008,0.4987058113603031,0.8615277409553528,0.02351718979166935,False
120,-1.9468668909633862,0.009154066114741214,0.020230839576791313,96.69117647058823,75.32846715328468,0.10861431062221527,0.021822429755154776,0.4966816569075865,0.8609196543693542,0.02234133030208588,False
121,-1.9195523191900814,0.00979866029913811,0.021051994470112464,96.64522058823529,76.44768856447689,0.10861200094223022,0.022288077894379112,0.4912887057837318,0.8603233098983765,0.021224263786981584,False
122,-1.9510431780534632,0.00909766905448016,0.020245154662167326,97.3345588235294,76.10705596107056,0.10860903561115265,0.021575952934868196,0.4809500662719502,0.8597386479377747,0.020163050597632508,False
123,-1.937337132061229,0.009441601550754379,0.02002697218866909,96.78308823529412,76.93430656934306,0.108607217669487,0.021792166921145776,0.47239985886742086,0.8591648936271667,0.019154898067750878,False
124,-1.9216465809765984,0.009817934923750512,0.020226448007366237,96.46139705882354,76.4963503649635,0.10860519856214523,0.021684352308511734,0.4875924972926869,0.8586020469665527,0.018197153164363336,False
125,-1.9541100614211138,0.009090868180946392,0.019631536020075575,97.70220588235294,76.54501216545012,0.10860247910022736,0.021122921586913222,0.47146854330511656,0.8580505847930908,0.01728729550614517,False
126,-1.9652899223215439,0.008844590581515255,0.01982829117161386,97.24264705882354,77.46958637469587,0.10859892517328262,0.02133658462587525,0.4537909837330089,0.8575098514556885,0.016422930730837906,False
127,-2.000842304790721,0.008019983494544731,0.01951696427867693,97.05882352941177,76.78832116788321,0.10859432816505432,0.02111243620953139,0.47121794083539176,0.8569802045822144,0.015601784194296012,False
128,-1.9802605895435108,0.008516196490210645,0.019690397907705867,97.65625,75.62043795620438,0.1085897907614708,0.021048954304526832,0.47445622086524963,0.8564615845680237,0.014821694984581212,False
129,-2.0160668527378753,0.007681807311361327,0.020148255807511947,97.38051470588235,76.10705596107056,0.1085851788520813,0.02140886489959324,0.45836517039467306,0.855954110622406,0.01408061023535215,False
130,-2.0144804645987118,0.00773389484075939,0.020161706625538713,97.38051470588235,76.30170316301704,0.10857997834682465,0.021568584858494645,0.45209694609922524,0.8554574847221375,0.01337657972358454,False
131,-1.9937054620069616,0.008251907495672213,0.019685294259996974,97.79411764705883,76.69099756690997,0.10857534408569336,0.020984959185999984,0.4519690257661483,0.8549717664718628,0.012707750737405312,False
132,-2.042698151925031,0.007104661699165316,0.019738231730811736,97.93198529411765,76.64233576642336,0.10857037454843521,0.021063273224760506,0.4596775314387153,0.8544964790344238,0.012072363200535048,False
133,-2.005236674757565,0.008006927255979356,0.019495105370879173,97.3345588235294,76.44768856447689,0.10856522619724274,0.020851289743886274,0.4604039875900044,0.854031503200531,0.011468745040508295,False
134,-2.059781277880949,0.006729694713345345,0.019889259820475298,98.20772058823529,76.69099756690997,0.10855935513973236,0.021098887438283247,0.4496839116601383,0.8535770177841187,0.01089530778848288,False
135,-2.0405388439402863,0.007203370058799491,0.019594981828156638,97.79411764705883,76.59367396593674,0.10855372995138168,0.021046247333288193,0.44517946067978353,0.8531330823898315,0.010350542399058735,False
136,-2.034259922364179,0.007365659043631133,0.01990652796538437,97.93198529411765,77.08029197080292,0.10854814201593399,0.020939454326734823,0.43278003089568196,0.8526996970176697,0.01,False
137,-2.0333274182151344,0.007408759734757683,0.01952287565697642,96.96691176470588,76.64233576642336,0.10854283720254898,0.020817717865985984,0.4295576372567345,0.852276623249054,0.01,False
138,-2.028526411337011,0.007543571731623481,0.019089532358681455,97.56433823529412,77.22627737226277,0.10853789746761322,0.020520617747131514,0.43064577263944287,0.8518636226654053,0.01,False
139,-2.060356659047744,0.006798816762645455,0.019354163833400783,97.84007352941177,77.17761557177616,0.10853253304958344,0.020655075416845435,0.4313699673203861,0.8514604568481445,0.01,False
140,-2.063231348991394,0.006761275396189269,0.018906490658135974,97.70220588235294,77.46958637469587,0.10852710157632828,0.020392815198968437,0.41317883309196024,0.8510679006576538,0.01,False
141,-2.033015587750603,0.0074798575575079984,0.01906916148522321,96.96691176470588,77.08029197080292,0.10852141678333282,0.020412814529503092,0.4157913414870991,0.8506851196289062,0.01,False
142,-2.1047723012811996,0.005794923423844225,0.01909758380669005,98.25367647058823,77.51824817518248,0.1085154339671135,0.020654256619951305,0.4205517821452197,0.8503121137619019,0.01,False
143,-2.0810051735709694,0.006373212097541374,0.01875875879298238,98.06985294117646,76.93430656934306,0.10850876569747925,0.02028862321201493,0.42454635045107675,0.8499491214752197,0.01,False
144,-2.099117124781889,0.005950490272987415,0.019336092340595582,97.70220588235294,77.08029197080292,0.1085023432970047,0.02073143597911386,0.40744082542026744,0.8495960235595703,0.01,False
145,-2.0989339982762054,0.005976671503637643,0.018908646395977807,98.02389705882354,78.10218978102189,0.10849564522504807,0.020398272858823046,0.40556466930052815,0.8492527008056641,0.01,False
146,-2.100607563467587,0.005944995949154391,0.0188055646551006,98.02389705882354,77.22627737226277,0.10848910361528397,0.020390828194863656,0.4138593165313496,0.848918616771698,0.01,False
147,-2.0960892228519215,0.006065135958659298,0.01898980710436316,98.1158088235294,77.51824817518248,0.10848258435726166,0.020410303902976653,0.3980637385564692,0.8485941886901855,0.01,False
148,-2.0865914751501644,0.006299781736315173,0.018997150089810875,98.16176470588235,77.51824817518248,0.10847652703523636,0.02026143702952301,0.397700779578265,0.8482787013053894,0.01,False
149,-2.101421861087575,0.005966435775489491,0.01879412987652947,98.48345588235294,77.71289537712896,0.10847079008817673,0.02022484306465177,0.3915490508079529,0.8479723930358887,0.01,False
150,-2.1114354554344628,0.005739904597730321,0.01900519825079862,98.4375,77.81021897810218,0.10846465826034546,0.020431939074221778,0.3783863432267133,0.8476748466491699,0.01,False
151,-2.1030419503941253,0.005945403334301184,0.01884664233554812,97.70220588235294,77.22627737226277,0.10845860838890076,0.020331699072438127,0.38763201061417074,0.8473864197731018,0.01,False
152,-2.1229616824318382,0.005480693571050377,0.018854724571985358,97.93198529411765,77.66423357664233,0.10845273733139038,0.020316545029773432,0.39713070673101086,0.8471066951751709,0.01,False
153,-2.113505419562845,0.0057160466882016725,0.019274438128751868,98.29963235294117,77.37226277372262,0.10844679176807404,0.02035470011041445,0.3713918297606356,0.8468356132507324,0.01,False
154,-2.1118291335947372,0.005769987960400826,0.01875253635294297,98.06985294117646,77.17761557177616,0.1084410548210144,0.020003535729997298,0.38418806300443764,0.8465732932090759,0.01,False
155,-2.1243105355431053,0.005485592108658131,0.018881415729137027,98.39154411764706,77.42092457420925,0.10843588411808014,0.02034109173452153,0.36805444868171916,0.8463194966316223,0.01,False
156,-2.141912909115062,0.00508017312077915,0.01887255227741073,98.52941176470588,77.61557177615572,0.10843003541231155,0.02024658605018083,0.36834178251378674,0.8460739254951477,0.01,False
