epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.1714157783767072,0.1714157783767072,0.0,57.4023965983765,0.0,,,True
2,0.13987959503400615,0.13987959503400615,0.0,64.63084654039427,0.0,,,True
3,0.12801704555749893,0.12801704555749893,0.0,64.39891766524933,0.0,,,True
4,0.12399343537484728,0.12399343537484728,0.0,71.85929648241206,0.0,,,True
5,0.12321823035798422,0.12321823035798422,0.0,67.52995747970623,0.0,,,True
6,0.9542556685028654,0.17660537858804068,0.7776502921725764,55.634469696969695,45.54744525547445,,,False
7,0.7873550581209587,0.17432871009364273,0.6130263426087119,61.50568181818182,54.647201946472016,,,False
8,0.8424935088013158,0.1607549251480536,0.6817385879429904,66.76136363636364,61.84914841849148,,,False
9,0.6809928832632123,0.16059338527195383,0.5203995036356377,64.77272727272727,57.32360097323601,,,False
10,0.7637813014514518,0.1506715234030377,0.613109772404035,61.458333333333336,69.92700729927007,,,False
11,0.9297360245025519,0.18599267371676184,0.7437433492053639,54.92424242424242,36.2043795620438,,,False
12,1.0883134007453918,0.174841380480564,0.9134720148462238,66.95075757575758,70.75425790754258,,,False
13,0.8336046274864313,0.17179478298534046,0.6618098463072921,61.17424242424242,51.67883211678832,,,False
14,0.4740723886273124,0.16131249318520227,0.31275989747408667,68.1344696969697,57.031630170316305,,,False
15,1.018600835944667,0.18232086616935153,0.8362799792578726,67.04545454545455,47.39659367396594,,,False
16,1.0284393447818179,0.17747209921027673,0.8509672464746417,61.50568181818182,57.08029197080292,,,False
17,0.6744358214465055,0.16527480654644244,0.5091610153516134,60.08522727272727,57.372262773722625,,,False
18,0.8296312942649379,0.16119431568817658,0.6684369769963351,65.81439393939394,51.338199513381994,,,False
19,0.8090094960097111,0.16718571542790442,0.6418237821622328,63.39962121212121,74.5985401459854,,,False
20,0.910353090726968,0.1670600123929255,0.7432930758505156,59.23295454545455,57.12895377128954,,,False
21,0.8903922980481928,0.1594822226148663,0.7309100790457292,65.15151515151516,64.28223844282239,,,False
22,0.7606676347327955,0.1608490510420366,0.5998185882062623,66.28787878787878,66.27737226277372,,,False
23,0.6734731594721476,0.14875755142984967,0.5247156096227241,65.86174242424242,68.3698296836983,,,False
24,0.8719670266816111,0.1713969698458007,0.7005700541265083,61.03219696969697,47.54257907542579,,,False
25,0.9222652045163241,0.1658361917643836,0.7564290138808164,68.41856060606061,57.956204379562045,,,False
26,0.9212617621277318,0.15730372816324234,0.7639580332871639,72.30113636363636,73.28467153284672,,,False
27,0.5848289854598768,0.15232348758162875,0.4325054947173957,62.35795454545455,63.941605839416056,,,False
28,0.7277145873416554,0.15497557841467136,0.5727390059919069,59.375,64.5742092457421,,,False
29,0.8343270547462233,0.16449827565388245,0.6698287761572636,64.3465909090909,39.56204379562044,,,False
30,0.9381567619063638,0.16447264633395456,0.7736841178301609,63.30492424242424,60.77858880778589,,,False
31,0.9390606717629866,0.16696933476310788,0.7720913390318552,60.74810606060606,65.59610705596107,,,False
32,0.8216415318575773,0.1734387721076156,0.6482027687809684,60.08522727272727,23.45498783454988,,,False
33,0.755067400860064,0.16284477214018503,0.5922226273652279,61.12689393939394,59.02676399026764,,,False
34,0.6724936600887415,0.17110390396732272,0.5013897581533953,50.946969696969695,65.1094890510949,,,False
35,0.6402783448045904,0.16032883050766858,0.4799495113618446,54.6875,54.98783454987834,,,False
