epoch,train_loss,ce_loss,da_loss,source_acc,target_acc,eta_1,eta_2,epoch_warmup
1,0.21162107373986924,0.21162107373986924,0.0,53.45960572091225,0.0,,,True
2,0.15084721006098248,0.15084721006098248,0.0,61.30653266331658,0.0,,,True
3,0.13511385804130918,0.13511385804130918,0.0,60.68805566293003,0.0,,,True
4,0.13749387966735022,0.13749387966735022,0.0,62.04097410127561,0.0,,,True
5,0.13439896738245374,0.13439896738245374,0.0,64.24429841515268,0.0,,,True
6,0.1305689322096961,0.1305689322096961,0.0,70.1971395438732,0.0,,,True
7,0.12421410122797602,0.12421410122797602,0.0,68.99884035562428,0.0,,,True
8,0.12389421569449562,0.12389421569449562,0.0,65.86780054116737,0.0,,,True
9,0.1159424168013391,0.1159424168013391,0.0,73.28952454580595,0.0,,,True
10,0.11488259796585355,0.11488259796585355,0.0,66.56358716660225,0.0,,,True
11,0.12101588540133976,0.12101588540133976,0.0,68.26439891766525,0.0,,,True
12,0.11384272078673045,0.11384272078673045,0.0,65.7518361035949,0.0,,,True
13,0.11619644576594942,0.11619644576594942,0.0,70.31310398144569,0.0,,,True
14,0.11666318029165268,0.11666318029165268,0.0,66.988790104368,0.0,,,True
15,0.11311980159509749,0.11311980159509749,0.0,65.98376497873986,0.0,,,True
16,0.10697994505365689,0.10697994505365689,0.0,74.91302667182065,0.0,,,True
17,0.10889160455692382,0.10889160455692382,0.0,70.46772323154232,0.0,,,True
18,0.1079571878626233,0.1079571878626233,0.0,72.90297642056436,0.0,,,True
19,0.11612477011623837,0.11612477011623837,0.0,70.69965210668728,0.0,,,True
20,0.10689209011339006,0.10689209011339006,0.0,70.42906841901817,0.0,,,True
21,0.13528012747273727,0.13200115368646734,0.03278974104015266,70.17463235294117,73.81995133819952,,,False
22,0.12487170363173765,0.12133973880725749,0.03531962786527241,63.143382352941174,60.77858880778589,,,False
23,0.11407430426162832,0.11123388216776006,0.028404226526618004,73.02389705882354,70.12165450121654,,,False
24,0.10816568443003823,0.1055249431554009,0.02640740661060109,74.5404411764706,65.93673965936739,,,False
25,0.11356896556475583,0.11098755151033401,0.025814134079743836,73.29963235294117,66.86131386861314,,,False
26,0.11413762806092992,0.11149060550857992,0.02647022300345056,71.73713235294117,65.49878345498783,,,False
27,0.10936979642685722,0.106894351541996,0.024754461448858765,69.25551470588235,59.367396593673966,,,False
28,0.10479430459878024,0.10242667399785098,0.02367628990289043,72.28860294117646,60.92457420924574,,,False
29,0.10202391796252307,0.09967922419309616,0.02344694289871875,72.01286764705883,58.832116788321166,,,False
30,0.09642777811078464,0.09426398312344271,0.021637959077077752,70.17463235294117,54.45255474452555,,,False
31,0.09207111509407268,0.09003702704520787,0.020340881255619666,71.04779411764706,50.413625304136254,,,False
32,0.09000351060839261,0.08803029621348661,0.01973214214119841,73.48345588235294,52.06812652068127,,,False
33,0.1046279197668328,0.10269920966204475,0.019287106416681233,72.24264705882354,56.009732360097324,,,False
34,0.1022413408055025,0.10026623834581937,0.01975102607599076,67.78492647058823,54.40389294403893,,,False
35,0.08897921508725952,0.08683587216279086,0.021433436695267174,70.90992647058823,50.65693430656934,,,False
36,0.09350914705325575,0.0913965106010437,0.021126363316879553,74.35661764705883,56.545012165450125,,,False
37,0.09353103094241198,0.09135816553059746,0.021728648201507682,71.46139705882354,50.851581508515814,,,False
38,0.09525038915521958,0.09312302312430214,0.0212736576795578,74.90808823529412,53.18734793187348,,,False
39,0.0906554920708432,0.08878251121324651,0.018729808904668865,73.98897058823529,53.04136253041362,,,False
40,0.08955621149610071,0.08754210568526212,0.020141050876939997,73.25367647058823,56.35036496350365,,,False
41,0.09486363521393608,0.0930271433556781,0.01836491102243171,71.69117647058823,48.223844282238446,,,False
42,0.0895246626699672,0.08744481994825251,0.02079842453274657,76.01102941176471,57.27493917274939,,,False
43,0.08643688020460746,0.0843153236543431,0.021215565064374137,72.93198529411765,52.01946472019465,,,False
44,0.07750777418122572,0.07573108155937756,0.01776692008270937,77.15992647058823,51.24087591240876,,,False
45,0.07966761685469571,0.07782000522403155,0.01847611422486165,71.32352941176471,47.54257907542579,,,False
